Customer ID,Probability,Segment,Next Best Action
4937,0.0,Deprioritized,Exclude from current campaign
6880,0.0,Deprioritized,Exclude from current campaign
4332,0.0,Deprioritized,Exclude from current campaign
7933,0.0,Deprioritized,Exclude from current campaign
4002,0.0,Deprioritized,Exclude from current campaign
3558,0.0,Deprioritized,Exclude from current campaign
3555,0.0,Deprioritized,Exclude from current campaign
6474,0.0,Deprioritized,Exclude from current campaign
5785,0.0,Deprioritized,Exclude from current campaign
2580,0.0,Deprioritized,Exclude from current campaign
808,0.0,Deprioritized,Exclude from current campaign
7645,0.0,Deprioritized,Exclude from current campaign
4658,0.0,Deprioritized,Exclude from current campaign
7875,0.0,Deprioritized,Exclude from current campaign
194,0.0,Deprioritized,Exclude from current campaign
4115,0.0,Deprioritized,Exclude from current campaign
6545,0.0,Deprioritized,Exclude from current campaign
6427,0.0,Deprioritized,Exclude from current campaign
2946,0.0,Deprioritized,Exclude from current campaign
220,0.0,Deprioritized,Exclude from current campaign
1901,0.0,Deprioritized,Exclude from current campaign
4689,0.0,Deprioritized,Exclude from current campaign
1382,0.0,Deprioritized,Exclude from current campaign
6646,0.0,Deprioritized,Exclude from current campaign
8127,0.0,Deprioritized,Exclude from current campaign
5758,0.0,Deprioritized,Exclude from current campaign
2014,0.0,Deprioritized,Exclude from current campaign
6994,0.0,Deprioritized,Exclude from current campaign
8052,0.0,Deprioritized,Exclude from current campaign
7445,0.0,Deprioritized,Exclude from current campaign
7844,0.0,Deprioritized,Exclude from current campaign
7889,0.0,Deprioritized,Exclude from current campaign
3413,0.0,Deprioritized,Exclude from current campaign
2486,0.0,Deprioritized,Exclude from current campaign
2844,0.0,Deprioritized,Exclude from current campaign
1328,0.0,Deprioritized,Exclude from current campaign
7484,0.0,Deprioritized,Exclude from current campaign
3601,0.0,Deprioritized,Exclude from current campaign
8170,0.0,Deprioritized,Exclude from current campaign
2503,0.0,Deprioritized,Exclude from current campaign
8160,0.0,Deprioritized,Exclude from current campaign
1737,0.0,Deprioritized,Exclude from current campaign
455,0.0,Deprioritized,Exclude from current campaign
4474,0.0,Deprioritized,Exclude from current campaign
3490,0.0,Deprioritized,Exclude from current campaign
8014,0.0,Deprioritized,Exclude from current campaign
4763,0.0,Deprioritized,Exclude from current campaign
7195,0.0,Deprioritized,Exclude from current campaign
4265,0.0,Deprioritized,Exclude from current campaign
222,0.0,Deprioritized,Exclude from current campaign
6302,0.0,Deprioritized,Exclude from current campaign
1029,0.0,Deprioritized,Exclude from current campaign
2886,0.0,Deprioritized,Exclude from current campaign
119,0.0,Deprioritized,Exclude from current campaign
5310,0.0,Deprioritized,Exclude from current campaign
4792,0.0,Deprioritized,Exclude from current campaign
7743,0.0,Deprioritized,Exclude from current campaign
4279,0.0,Deprioritized,Exclude from current campaign
3300,0.0,Deprioritized,Exclude from current campaign
3394,0.0,Deprioritized,Exclude from current campaign
972,0.0,Deprioritized,Exclude from current campaign
6968,0.0,Deprioritized,Exclude from current campaign
4434,0.0,Deprioritized,Exclude from current campaign
6620,0.0,Deprioritized,Exclude from current campaign
5230,0.0,Deprioritized,Exclude from current campaign
7899,0.0,Deprioritized,Exclude from current campaign
1967,0.0,Deprioritized,Exclude from current campaign
5000,0.0,Deprioritized,Exclude from current campaign
3254,0.0,Deprioritized,Exclude from current campaign
6000,0.0,Deprioritized,Exclude from current campaign
1255,0.0,Deprioritized,Exclude from current campaign
6212,0.0,Deprioritized,Exclude from current campaign
58,0.0,Deprioritized,Exclude from current campaign
5987,0.0,Deprioritized,Exclude from current campaign
4151,0.0,Deprioritized,Exclude from current campaign
6034,0.0,Deprioritized,Exclude from current campaign
1599,0.0,Deprioritized,Exclude from current campaign
72,0.0,Deprioritized,Exclude from current campaign
1411,0.0,Deprioritized,Exclude from current campaign
8007,0.0,Deprioritized,Exclude from current campaign
5138,0.0,Deprioritized,Exclude from current campaign
3270,0.0,Deprioritized,Exclude from current campaign
4895,0.0,Deprioritized,Exclude from current campaign
7478,0.0,Deprioritized,Exclude from current campaign
1669,0.0,Deprioritized,Exclude from current campaign
6546,0.0,Deprioritized,Exclude from current campaign
5819,0.0,Deprioritized,Exclude from current campaign
5020,0.0,Deprioritized,Exclude from current campaign
1214,0.0,Deprioritized,Exclude from current campaign
1125,0.0,Deprioritized,Exclude from current campaign
1348,0.0,Deprioritized,Exclude from current campaign
4059,0.0,Deprioritized,Exclude from current campaign
7547,0.0,Deprioritized,Exclude from current campaign
516,0.0,Deprioritized,Exclude from current campaign
1030,0.0,Deprioritized,Exclude from current campaign
2553,0.0,Deprioritized,Exclude from current campaign
8058,0.0,Deprioritized,Exclude from current campaign
6470,0.0,Deprioritized,Exclude from current campaign
5913,0.0,Deprioritized,Exclude from current campaign
4393,0.0,Deprioritized,Exclude from current campaign
2625,0.0,Deprioritized,Exclude from current campaign
4351,0.0,Deprioritized,Exclude from current campaign
7689,0.0,Deprioritized,Exclude from current campaign
1309,0.0,Deprioritized,Exclude from current campaign
6949,0.0,Deprioritized,Exclude from current campaign
583,0.0,Deprioritized,Exclude from current campaign
7586,0.0,Deprioritized,Exclude from current campaign
1640,0.0,Deprioritized,Exclude from current campaign
4419,0.0,Deprioritized,Exclude from current campaign
3076,0.0,Deprioritized,Exclude from current campaign
916,0.0,Deprioritized,Exclude from current campaign
159,0.0,Deprioritized,Exclude from current campaign
6013,0.0,Deprioritized,Exclude from current campaign
5408,0.0,Deprioritized,Exclude from current campaign
1076,0.0,Deprioritized,Exclude from current campaign
1058,0.0,Deprioritized,Exclude from current campaign
5487,0.0,Deprioritized,Exclude from current campaign
1781,0.0,Deprioritized,Exclude from current campaign
4195,0.0,Deprioritized,Exclude from current campaign
3442,0.0,Deprioritized,Exclude from current campaign
2941,0.0,Deprioritized,Exclude from current campaign
5386,0.0,Deprioritized,Exclude from current campaign
2346,0.0,Deprioritized,Exclude from current campaign
7862,0.0,Deprioritized,Exclude from current campaign
3686,0.0,Deprioritized,Exclude from current campaign
1535,0.0,Deprioritized,Exclude from current campaign
5402,0.0,Deprioritized,Exclude from current campaign
4784,0.0,Deprioritized,Exclude from current campaign
6269,0.0,Deprioritized,Exclude from current campaign
4583,0.0,Deprioritized,Exclude from current campaign
1720,0.0,Deprioritized,Exclude from current campaign
7286,0.0,Deprioritized,Exclude from current campaign
4755,0.0,Deprioritized,Exclude from current campaign
7707,0.0,Deprioritized,Exclude from current campaign
3383,0.0,Deprioritized,Exclude from current campaign
6273,0.0,Deprioritized,Exclude from current campaign
2371,0.0,Deprioritized,Exclude from current campaign
3839,0.0,Deprioritized,Exclude from current campaign
3120,0.0,Deprioritized,Exclude from current campaign
7454,0.0,Deprioritized,Exclude from current campaign
4143,0.0,Deprioritized,Exclude from current campaign
5990,0.0,Deprioritized,Exclude from current campaign
637,0.0,Deprioritized,Exclude from current campaign
1392,0.0,Deprioritized,Exclude from current campaign
3789,0.0,Deprioritized,Exclude from current campaign
4449,0.0,Deprioritized,Exclude from current campaign
3519,0.0,Deprioritized,Exclude from current campaign
4110,0.0,Deprioritized,Exclude from current campaign
7812,0.0,Deprioritized,Exclude from current campaign
3264,0.0,Deprioritized,Exclude from current campaign
7062,0.0,Deprioritized,Exclude from current campaign
3252,0.0,Deprioritized,Exclude from current campaign
2622,0.0,Deprioritized,Exclude from current campaign
7795,0.0,Deprioritized,Exclude from current campaign
4718,0.0,Deprioritized,Exclude from current campaign
620,0.0,Deprioritized,Exclude from current campaign
1713,0.0,Deprioritized,Exclude from current campaign
3368,0.0,Deprioritized,Exclude from current campaign
6962,0.0,Deprioritized,Exclude from current campaign
5076,0.0,Deprioritized,Exclude from current campaign
2518,0.0,Deprioritized,Exclude from current campaign
5301,0.0,Deprioritized,Exclude from current campaign
2637,0.0,Deprioritized,Exclude from current campaign
3296,0.0,Deprioritized,Exclude from current campaign
10,0.0,Deprioritized,Exclude from current campaign
2318,0.0,Deprioritized,Exclude from current campaign
1944,0.0,Deprioritized,Exclude from current campaign
2306,0.0,Deprioritized,Exclude from current campaign
4272,0.0,Deprioritized,Exclude from current campaign
5274,0.0,Deprioritized,Exclude from current campaign
5457,0.0,Deprioritized,Exclude from current campaign
4706,0.0,Deprioritized,Exclude from current campaign
5900,0.0,Deprioritized,Exclude from current campaign
4958,0.0,Deprioritized,Exclude from current campaign
1996,0.0,Deprioritized,Exclude from current campaign
5330,0.0,Deprioritized,Exclude from current campaign
4403,0.0,Deprioritized,Exclude from current campaign
2023,0.0,Deprioritized,Exclude from current campaign
3062,0.0,Deprioritized,Exclude from current campaign
3196,0.0,Deprioritized,Exclude from current campaign
1799,0.0,Deprioritized,Exclude from current campaign
1700,0.0,Deprioritized,Exclude from current campaign
3293,0.0,Deprioritized,Exclude from current campaign
1327,0.0,Deprioritized,Exclude from current campaign
2967,0.0,Deprioritized,Exclude from current campaign
2086,0.0,Deprioritized,Exclude from current campaign
5452,0.0,Deprioritized,Exclude from current campaign
5992,0.0,Deprioritized,Exclude from current campaign
7896,0.0,Deprioritized,Exclude from current campaign
377,0.0,Deprioritized,Exclude from current campaign
7882,0.0,Deprioritized,Exclude from current campaign
2827,0.0,Deprioritized,Exclude from current campaign
4404,0.0,Deprioritized,Exclude from current campaign
6547,0.0,Deprioritized,Exclude from current campaign
130,0.0,Deprioritized,Exclude from current campaign
7472,0.0,Deprioritized,Exclude from current campaign
5482,0.0,Deprioritized,Exclude from current campaign
4420,0.0,Deprioritized,Exclude from current campaign
4595,0.0,Deprioritized,Exclude from current campaign
7330,0.0,Deprioritized,Exclude from current campaign
5161,0.0,Deprioritized,Exclude from current campaign
6954,0.0,Deprioritized,Exclude from current campaign
1511,0.0,Deprioritized,Exclude from current campaign
1752,0.0,Deprioritized,Exclude from current campaign
2754,0.0,Deprioritized,Exclude from current campaign
3163,0.0,Deprioritized,Exclude from current campaign
6937,0.0,Deprioritized,Exclude from current campaign
2858,0.0,Deprioritized,Exclude from current campaign
8226,0.0,Deprioritized,Exclude from current campaign
3433,0.0,Deprioritized,Exclude from current campaign
3571,0.0,Deprioritized,Exclude from current campaign
1978,0.0,Deprioritized,Exclude from current campaign
211,0.0,Deprioritized,Exclude from current campaign
6888,0.0,Deprioritized,Exclude from current campaign
3907,0.0,Deprioritized,Exclude from current campaign
1228,0.0,Deprioritized,Exclude from current campaign
1419,0.0,Deprioritized,Exclude from current campaign
558,0.0,Deprioritized,Exclude from current campaign
5300,0.0,Deprioritized,Exclude from current campaign
930,0.0,Deprioritized,Exclude from current campaign
6651,0.0,Deprioritized,Exclude from current campaign
7568,0.0,Deprioritized,Exclude from current campaign
2924,0.0,Deprioritized,Exclude from current campaign
4876,0.0,Deprioritized,Exclude from current campaign
7283,0.0,Deprioritized,Exclude from current campaign
2049,0.0,Deprioritized,Exclude from current campaign
4585,0.0,Deprioritized,Exclude from current campaign
5907,0.0,Deprioritized,Exclude from current campaign
6746,0.0,Deprioritized,Exclude from current campaign
2478,0.0,Deprioritized,Exclude from current campaign
3557,0.0,Deprioritized,Exclude from current campaign
7540,0.0,Deprioritized,Exclude from current campaign
6486,0.0,Deprioritized,Exclude from current campaign
2194,0.0,Deprioritized,Exclude from current campaign
1027,0.0,Deprioritized,Exclude from current campaign
7111,0.0,Deprioritized,Exclude from current campaign
351,0.0,Deprioritized,Exclude from current campaign
264,0.0,Deprioritized,Exclude from current campaign
1873,0.0,Deprioritized,Exclude from current campaign
1193,0.0,Deprioritized,Exclude from current campaign
4771,0.0,Deprioritized,Exclude from current campaign
3057,0.0,Deprioritized,Exclude from current campaign
7523,0.0,Deprioritized,Exclude from current campaign
7076,0.0,Deprioritized,Exclude from current campaign
5152,0.0,Deprioritized,Exclude from current campaign
3722,0.0,Deprioritized,Exclude from current campaign
2629,0.0,Deprioritized,Exclude from current campaign
1974,0.0,Deprioritized,Exclude from current campaign
1621,0.0,Deprioritized,Exclude from current campaign
5191,0.0,Deprioritized,Exclude from current campaign
8105,0.0,Deprioritized,Exclude from current campaign
2911,0.0,Deprioritized,Exclude from current campaign
3509,0.0,Deprioritized,Exclude from current campaign
4387,0.0,Deprioritized,Exclude from current campaign
3942,0.0,Deprioritized,Exclude from current campaign
885,0.0,Deprioritized,Exclude from current campaign
3699,0.0,Deprioritized,Exclude from current campaign
6831,0.0,Deprioritized,Exclude from current campaign
4310,0.0,Deprioritized,Exclude from current campaign
2709,0.0,Deprioritized,Exclude from current campaign
6416,0.0,Deprioritized,Exclude from current campaign
2470,0.0,Deprioritized,Exclude from current campaign
7607,0.0,Deprioritized,Exclude from current campaign
4733,0.0,Deprioritized,Exclude from current campaign
902,0.0,Deprioritized,Exclude from current campaign
2872,0.0,Deprioritized,Exclude from current campaign
313,0.0,Deprioritized,Exclude from current campaign
6161,0.0,Deprioritized,Exclude from current campaign
1318,0.0,Deprioritized,Exclude from current campaign
2588,0.0,Deprioritized,Exclude from current campaign
8004,0.0,Deprioritized,Exclude from current campaign
533,0.0,Deprioritized,Exclude from current campaign
7526,0.0,Deprioritized,Exclude from current campaign
5941,0.0,Deprioritized,Exclude from current campaign
5024,0.0,Deprioritized,Exclude from current campaign
7613,0.0,Deprioritized,Exclude from current campaign
7368,0.0,Deprioritized,Exclude from current campaign
6915,0.0,Deprioritized,Exclude from current campaign
711,0.0,Deprioritized,Exclude from current campaign
5635,0.0,Deprioritized,Exclude from current campaign
7998,0.0,Deprioritized,Exclude from current campaign
4635,0.0,Deprioritized,Exclude from current campaign
8093,0.0,Deprioritized,Exclude from current campaign
6969,0.0,Deprioritized,Exclude from current campaign
7028,0.0,Deprioritized,Exclude from current campaign
1610,0.0,Deprioritized,Exclude from current campaign
4423,0.0,Deprioritized,Exclude from current campaign
5474,0.0,Deprioritized,Exclude from current campaign
6255,0.0,Deprioritized,Exclude from current campaign
1007,0.0,Deprioritized,Exclude from current campaign
2472,0.0,Deprioritized,Exclude from current campaign
5615,0.0,Deprioritized,Exclude from current campaign
3783,0.0,Deprioritized,Exclude from current campaign
5053,0.0,Deprioritized,Exclude from current campaign
7400,0.0,Deprioritized,Exclude from current campaign
8204,0.0,Deprioritized,Exclude from current campaign
4260,0.0,Deprioritized,Exclude from current campaign
8022,0.0,Deprioritized,Exclude from current campaign
6562,0.0,Deprioritized,Exclude from current campaign
16,0.0,Deprioritized,Exclude from current campaign
1260,0.0,Deprioritized,Exclude from current campaign
3964,0.0,Deprioritized,Exclude from current campaign
3719,0.0,Deprioritized,Exclude from current campaign
1099,0.0,Deprioritized,Exclude from current campaign
4827,0.0,Deprioritized,Exclude from current campaign
5544,0.0,Deprioritized,Exclude from current campaign
3887,0.0,Deprioritized,Exclude from current campaign
449,0.0,Deprioritized,Exclude from current campaign
6250,0.0,Deprioritized,Exclude from current campaign
7188,0.0,Deprioritized,Exclude from current campaign
5412,0.0,Deprioritized,Exclude from current campaign
5126,0.0,Deprioritized,Exclude from current campaign
7539,0.0,Deprioritized,Exclude from current campaign
6578,0.0,Deprioritized,Exclude from current campaign
7671,0.0,Deprioritized,Exclude from current campaign
950,0.0,Deprioritized,Exclude from current campaign
4971,0.0,Deprioritized,Exclude from current campaign
5368,0.0,Deprioritized,Exclude from current campaign
7926,0.0,Deprioritized,Exclude from current campaign
3847,0.0,Deprioritized,Exclude from current campaign
5539,0.0,Deprioritized,Exclude from current campaign
6725,0.0,Deprioritized,Exclude from current campaign
2135,0.0,Deprioritized,Exclude from current campaign
274,0.0,Deprioritized,Exclude from current campaign
1385,0.0,Deprioritized,Exclude from current campaign
714,0.0,Deprioritized,Exclude from current campaign
2846,0.0,Deprioritized,Exclude from current campaign
4023,0.0,Deprioritized,Exclude from current campaign
2815,0.0,Deprioritized,Exclude from current campaign
5124,0.0,Deprioritized,Exclude from current campaign
4465,0.0,Deprioritized,Exclude from current campaign
1442,0.0,Deprioritized,Exclude from current campaign
1025,0.0,Deprioritized,Exclude from current campaign
4875,0.0,Deprioritized,Exclude from current campaign
5551,0.0,Deprioritized,Exclude from current campaign
3858,0.0,Deprioritized,Exclude from current campaign
2918,0.0,Deprioritized,Exclude from current campaign
4552,0.0,Deprioritized,Exclude from current campaign
21,0.0,Deprioritized,Exclude from current campaign
4710,0.0,Deprioritized,Exclude from current campaign
5064,0.0,Deprioritized,Exclude from current campaign
4180,0.0,Deprioritized,Exclude from current campaign
1824,0.0,Deprioritized,Exclude from current campaign
4252,0.0,Deprioritized,Exclude from current campaign
4532,0.0,Deprioritized,Exclude from current campaign
605,0.0,Deprioritized,Exclude from current campaign
3338,0.0,Deprioritized,Exclude from current campaign
4997,0.0,Deprioritized,Exclude from current campaign
2816,0.0,Deprioritized,Exclude from current campaign
1676,0.0,Deprioritized,Exclude from current campaign
5499,0.0,Deprioritized,Exclude from current campaign
4553,0.0,Deprioritized,Exclude from current campaign
7863,0.0,Deprioritized,Exclude from current campaign
6767,0.0,Deprioritized,Exclude from current campaign
7380,0.0,Deprioritized,Exclude from current campaign
4858,0.0,Deprioritized,Exclude from current campaign
6911,0.0,Deprioritized,Exclude from current campaign
1487,0.0,Deprioritized,Exclude from current campaign
7521,0.0,Deprioritized,Exclude from current campaign
363,0.0,Deprioritized,Exclude from current campaign
7818,0.0,Deprioritized,Exclude from current campaign
2469,0.0,Deprioritized,Exclude from current campaign
4656,0.0,Deprioritized,Exclude from current campaign
738,0.0,Deprioritized,Exclude from current campaign
2673,0.0,Deprioritized,Exclude from current campaign
4354,0.0,Deprioritized,Exclude from current campaign
7230,0.0,Deprioritized,Exclude from current campaign
1273,0.0,Deprioritized,Exclude from current campaign
1802,0.0,Deprioritized,Exclude from current campaign
5885,0.0,Deprioritized,Exclude from current campaign
6446,0.0,Deprioritized,Exclude from current campaign
5458,0.0,Deprioritized,Exclude from current campaign
4218,0.0,Deprioritized,Exclude from current campaign
5982,0.0,Deprioritized,Exclude from current campaign
181,0.0,Deprioritized,Exclude from current campaign
7883,0.0,Deprioritized,Exclude from current campaign
4230,0.0,Deprioritized,Exclude from current campaign
112,0.0,Deprioritized,Exclude from current campaign
4322,0.0,Deprioritized,Exclude from current campaign
4452,0.0,Deprioritized,Exclude from current campaign
6726,0.0,Deprioritized,Exclude from current campaign
5464,0.0,Deprioritized,Exclude from current campaign
3282,0.0,Deprioritized,Exclude from current campaign
3532,0.0,Deprioritized,Exclude from current campaign
84,0.0,Deprioritized,Exclude from current campaign
6791,0.0,Deprioritized,Exclude from current campaign
5766,0.0,Deprioritized,Exclude from current campaign
6001,0.0,Deprioritized,Exclude from current campaign
7936,0.0,Deprioritized,Exclude from current campaign
7448,0.0,Deprioritized,Exclude from current campaign
7332,0.0,Deprioritized,Exclude from current campaign
6078,0.0,Deprioritized,Exclude from current campaign
6299,0.0,Deprioritized,Exclude from current campaign
7252,0.0,Deprioritized,Exclude from current campaign
2061,0.0,Deprioritized,Exclude from current campaign
743,0.0,Deprioritized,Exclude from current campaign
6104,0.0,Deprioritized,Exclude from current campaign
7392,0.0,Deprioritized,Exclude from current campaign
8165,0.0,Deprioritized,Exclude from current campaign
4616,0.0,Deprioritized,Exclude from current campaign
6551,0.0,Deprioritized,Exclude from current campaign
6799,0.0,Deprioritized,Exclude from current campaign
1675,0.0,Deprioritized,Exclude from current campaign
3898,0.0,Deprioritized,Exclude from current campaign
226,0.0,Deprioritized,Exclude from current campaign
2853,0.0,Deprioritized,Exclude from current campaign
1417,0.0,Deprioritized,Exclude from current campaign
4943,0.0,Deprioritized,Exclude from current campaign
3017,0.0,Deprioritized,Exclude from current campaign
6123,0.0,Deprioritized,Exclude from current campaign
5741,0.0,Deprioritized,Exclude from current campaign
940,0.0,Deprioritized,Exclude from current campaign
6946,0.0,Deprioritized,Exclude from current campaign
3622,0.0,Deprioritized,Exclude from current campaign
1665,0.0,Deprioritized,Exclude from current campaign
2242,0.0,Deprioritized,Exclude from current campaign
1311,0.0,Deprioritized,Exclude from current campaign
6870,0.0,Deprioritized,Exclude from current campaign
6011,0.0,Deprioritized,Exclude from current campaign
6292,0.0,Deprioritized,Exclude from current campaign
7365,0.0,Deprioritized,Exclude from current campaign
3144,0.0,Deprioritized,Exclude from current campaign
6819,0.0,Deprioritized,Exclude from current campaign
1494,0.0,Deprioritized,Exclude from current campaign
7077,0.0,Deprioritized,Exclude from current campaign
6424,0.0,Deprioritized,Exclude from current campaign
732,0.0,Deprioritized,Exclude from current campaign
6904,0.0,Deprioritized,Exclude from current campaign
2267,0.0,Deprioritized,Exclude from current campaign
7324,0.0,Deprioritized,Exclude from current campaign
4340,0.0,Deprioritized,Exclude from current campaign
7769,0.0,Deprioritized,Exclude from current campaign
848,0.0,Deprioritized,Exclude from current campaign
3179,0.0,Deprioritized,Exclude from current campaign
7026,0.0,Deprioritized,Exclude from current campaign
7677,0.0,Deprioritized,Exclude from current campaign
2811,0.0,Deprioritized,Exclude from current campaign
6613,0.0,Deprioritized,Exclude from current campaign
7487,0.0,Deprioritized,Exclude from current campaign
4979,0.0,Deprioritized,Exclude from current campaign
8167,0.0,Deprioritized,Exclude from current campaign
4540,0.0,Deprioritized,Exclude from current campaign
3643,0.0,Deprioritized,Exclude from current campaign
6009,0.0,Deprioritized,Exclude from current campaign
7939,0.0,Deprioritized,Exclude from current campaign
7432,0.0,Deprioritized,Exclude from current campaign
6800,0.0,Deprioritized,Exclude from current campaign
6177,0.0,Deprioritized,Exclude from current campaign
7497,0.0,Deprioritized,Exclude from current campaign
865,0.0,Deprioritized,Exclude from current campaign
2195,0.0,Deprioritized,Exclude from current campaign
4114,0.0,Deprioritized,Exclude from current campaign
4166,0.0,Deprioritized,Exclude from current campaign
2772,0.0,Deprioritized,Exclude from current campaign
3744,0.0,Deprioritized,Exclude from current campaign
1161,0.0,Deprioritized,Exclude from current campaign
2237,0.0,Deprioritized,Exclude from current campaign
4142,0.0,Deprioritized,Exclude from current campaign
44,0.0,Deprioritized,Exclude from current campaign
7737,0.0,Deprioritized,Exclude from current campaign
7360,0.0,Deprioritized,Exclude from current campaign
2498,0.0,Deprioritized,Exclude from current campaign
1658,0.0,Deprioritized,Exclude from current campaign
6979,0.0,Deprioritized,Exclude from current campaign
3119,0.0,Deprioritized,Exclude from current campaign
6735,0.0,Deprioritized,Exclude from current campaign
6693,0.0,Deprioritized,Exclude from current campaign
1329,0.0,Deprioritized,Exclude from current campaign
5724,0.0,Deprioritized,Exclude from current campaign
7565,0.0,Deprioritized,Exclude from current campaign
5223,0.0,Deprioritized,Exclude from current campaign
5668,0.0,Deprioritized,Exclude from current campaign
5181,0.0,Deprioritized,Exclude from current campaign
8043,0.0,Deprioritized,Exclude from current campaign
2255,0.0,Deprioritized,Exclude from current campaign
1244,0.0,Deprioritized,Exclude from current campaign
1510,0.0,Deprioritized,Exclude from current campaign
2968,0.0,Deprioritized,Exclude from current campaign
6256,0.0,Deprioritized,Exclude from current campaign
2271,0.0,Deprioritized,Exclude from current campaign
3638,0.0,Deprioritized,Exclude from current campaign
1748,0.0,Deprioritized,Exclude from current campaign
6271,0.0,Deprioritized,Exclude from current campaign
6077,0.0,Deprioritized,Exclude from current campaign
811,0.0,Deprioritized,Exclude from current campaign
4711,0.0,Deprioritized,Exclude from current campaign
7724,0.0,Deprioritized,Exclude from current campaign
2379,0.0,Deprioritized,Exclude from current campaign
2297,0.0,Deprioritized,Exclude from current campaign
75,0.0,Deprioritized,Exclude from current campaign
6150,0.0,Deprioritized,Exclude from current campaign
3012,0.0,Deprioritized,Exclude from current campaign
1098,0.0,Deprioritized,Exclude from current campaign
8149,0.0,Deprioritized,Exclude from current campaign
2689,0.0,Deprioritized,Exclude from current campaign
1189,0.0,Deprioritized,Exclude from current campaign
7501,0.0,Deprioritized,Exclude from current campaign
7564,0.0,Deprioritized,Exclude from current campaign
7984,0.0,Deprioritized,Exclude from current campaign
3618,0.0,Deprioritized,Exclude from current campaign
4329,0.0,Deprioritized,Exclude from current campaign
4421,0.0,Deprioritized,Exclude from current campaign
6182,0.0,Deprioritized,Exclude from current campaign
213,0.0,Deprioritized,Exclude from current campaign
4629,0.0,Deprioritized,Exclude from current campaign
1261,0.0,Deprioritized,Exclude from current campaign
5066,0.0,Deprioritized,Exclude from current campaign
7598,0.0,Deprioritized,Exclude from current campaign
7175,0.0,Deprioritized,Exclude from current campaign
1659,0.0,Deprioritized,Exclude from current campaign
3171,0.0,Deprioritized,Exclude from current campaign
2686,0.0,Deprioritized,Exclude from current campaign
5373,0.0,Deprioritized,Exclude from current campaign
6018,0.0,Deprioritized,Exclude from current campaign
2851,0.0,Deprioritized,Exclude from current campaign
8048,0.0,Deprioritized,Exclude from current campaign
4850,0.0,Deprioritized,Exclude from current campaign
7625,0.0,Deprioritized,Exclude from current campaign
6717,0.0,Deprioritized,Exclude from current campaign
7364,0.0,Deprioritized,Exclude from current campaign
6384,0.0,Deprioritized,Exclude from current campaign
8039,0.0,Deprioritized,Exclude from current campaign
4897,0.0,Deprioritized,Exclude from current campaign
1488,0.0,Deprioritized,Exclude from current campaign
4448,0.0,Deprioritized,Exclude from current campaign
7753,0.0,Deprioritized,Exclude from current campaign
5688,0.0,Deprioritized,Exclude from current campaign
3315,0.0,Deprioritized,Exclude from current campaign
1834,0.0,Deprioritized,Exclude from current campaign
2541,0.0,Deprioritized,Exclude from current campaign
7538,0.0,Deprioritized,Exclude from current campaign
5401,0.0,Deprioritized,Exclude from current campaign
1369,0.0,Deprioritized,Exclude from current campaign
187,0.0,Deprioritized,Exclude from current campaign
4922,0.0,Deprioritized,Exclude from current campaign
7925,0.0,Deprioritized,Exclude from current campaign
870,0.0,Deprioritized,Exclude from current campaign
4655,0.0,Deprioritized,Exclude from current campaign
2732,0.0,Deprioritized,Exclude from current campaign
8191,0.0,Deprioritized,Exclude from current campaign
2321,0.0,Deprioritized,Exclude from current campaign
7305,0.0,Deprioritized,Exclude from current campaign
346,0.0,Deprioritized,Exclude from current campaign
2261,0.0,Deprioritized,Exclude from current campaign
1042,0.0,Deprioritized,Exclude from current campaign
3787,0.0,Deprioritized,Exclude from current campaign
6790,0.0,Deprioritized,Exclude from current campaign
4926,0.0,Deprioritized,Exclude from current campaign
8186,0.0,Deprioritized,Exclude from current campaign
1089,0.0,Deprioritized,Exclude from current campaign
3405,0.0,Deprioritized,Exclude from current campaign
5826,0.0,Deprioritized,Exclude from current campaign
1141,0.0,Deprioritized,Exclude from current campaign
4221,0.0,Deprioritized,Exclude from current campaign
2726,0.0,Deprioritized,Exclude from current campaign
3729,0.0,Deprioritized,Exclude from current campaign
5493,0.0,Deprioritized,Exclude from current campaign
230,0.0,Deprioritized,Exclude from current campaign
3533,0.0,Deprioritized,Exclude from current campaign
212,0.0,Deprioritized,Exclude from current campaign
3535,0.0,Deprioritized,Exclude from current campaign
5334,0.0,Deprioritized,Exclude from current campaign
6785,0.0,Deprioritized,Exclude from current campaign
7824,0.0,Deprioritized,Exclude from current campaign
966,0.0,Deprioritized,Exclude from current campaign
790,0.0,Deprioritized,Exclude from current campaign
2375,0.0,Deprioritized,Exclude from current campaign
5197,0.0,Deprioritized,Exclude from current campaign
8142,0.0,Deprioritized,Exclude from current campaign
2747,0.0,Deprioritized,Exclude from current campaign
2447,0.0,Deprioritized,Exclude from current campaign
4988,0.0,Deprioritized,Exclude from current campaign
2109,0.0,Deprioritized,Exclude from current campaign
7968,0.0,Deprioritized,Exclude from current campaign
2808,0.0,Deprioritized,Exclude from current campaign
5726,0.0,Deprioritized,Exclude from current campaign
1111,0.0,Deprioritized,Exclude from current campaign
6686,0.0,Deprioritized,Exclude from current campaign
3221,0.0,Deprioritized,Exclude from current campaign
3659,0.0,Deprioritized,Exclude from current campaign
1782,0.0,Deprioritized,Exclude from current campaign
6936,0.0,Deprioritized,Exclude from current campaign
7202,0.0,Deprioritized,Exclude from current campaign
5748,0.0,Deprioritized,Exclude from current campaign
