customer_id,propensity_score,actual_response,priority_segment,business_meaning,outreach_rank
3384,0.00016448315013758592,0,Deprioritized,Do not prioritize now,4612
6958,0.00016446323437317153,0,Deprioritized,Do not prioritize now,4613
4614,0.00016444805183880252,0,Deprioritized,Do not prioritize now,4614
5313,0.00016442985641687086,0,Deprioritized,Do not prioritize now,4615
762,0.00016442477899784408,0,Deprioritized,Do not prioritize now,4616
2624,0.00016438783068115014,0,Deprioritized,Do not prioritize now,4617
6491,0.00016437036523250938,0,Deprioritized,Do not prioritize now,4618
2328,0.00016436901980171806,0,Deprioritized,Do not prioritize now,4619
1926,0.00016433501094638227,0,Deprioritized,Do not prioritize now,4620
2576,0.00016430610211862727,0,Deprioritized,Do not prioritize now,4621
1650,0.00016428864864220197,0,Deprioritized,Do not prioritize now,4622
7427,0.00016428623334327464,0,Deprioritized,Do not prioritize now,4623
578,0.00016427899290692073,0,Deprioritized,Do not prioritize now,4624
2337,0.00016425863902265196,0,Deprioritized,Do not prioritize now,4625
1264,0.0001642546050244771,0,Deprioritized,Do not prioritize now,4626
2272,0.00016425325520872392,0,Deprioritized,Do not prioritize now,4627
4967,0.00016425056359860505,0,Deprioritized,Do not prioritize now,4628
3237,0.00016424919151693956,0,Deprioritized,Do not prioritize now,4629
1638,0.00016421844994644243,0,Deprioritized,Do not prioritize now,4630
7,0.0001641979472519083,0,Deprioritized,Do not prioritize now,4631
387,0.00016419760554875075,0,Deprioritized,Do not prioritize now,4632
3727,0.00016418686499911395,0,Deprioritized,Do not prioritize now,4633
1066,0.00016417157116759872,0,Deprioritized,Do not prioritize now,4634
4606,0.00016416550073628915,0,Deprioritized,Do not prioritize now,4635
4320,0.00016415691538650617,0,Deprioritized,Do not prioritize now,4636
3137,0.0001641219488535452,0,Deprioritized,Do not prioritize now,4637
553,0.00016409251810178114,0,Deprioritized,Do not prioritize now,4638
4591,0.00016408308700301027,0,Deprioritized,Do not prioritize now,4639
1874,0.00016405705711587123,0,Deprioritized,Do not prioritize now,4640
7573,0.00016400151056158128,0,Deprioritized,Do not prioritize now,4641
1324,0.00016400020918631614,0,Deprioritized,Do not prioritize now,4642
3577,0.00016399861697277893,0,Deprioritized,Do not prioritize now,4643
177,0.00016395823823468287,0,Deprioritized,Do not prioritize now,4644
5459,0.00016394529137925333,0,Deprioritized,Do not prioritize now,4645
582,0.00016393934500620434,0,Deprioritized,Do not prioritize now,4646
7107,0.00016393934500620434,0,Deprioritized,Do not prioritize now,4647
7655,0.0001638850518347764,0,Deprioritized,Do not prioritize now,4648
4985,0.00016387467929259691,0,Deprioritized,Do not prioritize now,4649
2221,0.0001638714614958676,0,Deprioritized,Do not prioritize now,4650
2794,0.00016386929560967912,0,Deprioritized,Do not prioritize now,4651
3191,0.00016386060971320602,0,Deprioritized,Do not prioritize now,4652
7207,0.00016386060971320602,0,Deprioritized,Do not prioritize now,4653
5978,0.0001638585230788053,0,Deprioritized,Do not prioritize now,4654
813,0.0001638534328954779,0,Deprioritized,Do not prioritize now,4655
7191,0.00016384663231000515,0,Deprioritized,Do not prioritize now,4656
959,0.00016383068985489997,0,Deprioritized,Do not prioritize now,4657
42,0.00016381674466104981,0,Deprioritized,Do not prioritize now,4658
2019,0.0001638074504852478,0,Deprioritized,Do not prioritize now,4659
4719,0.00016379925612696958,0,Deprioritized,Do not prioritize now,4660
6127,0.00016376443285386237,0,Deprioritized,Do not prioritize now,4661
2585,0.0001637142836783481,0,Deprioritized,Do not prioritize now,4662
4475,0.00016370043264086508,0,Deprioritized,Do not prioritize now,4663
6171,0.00016368975356703216,0,Deprioritized,Do not prioritize now,4664
981,0.0001636847157752107,0,Deprioritized,Do not prioritize now,4665
2334,0.0001636675400884845,0,Deprioritized,Do not prioritize now,4666
2139,0.0001636581107738717,0,Deprioritized,Do not prioritize now,4667
969,0.00016364307518281596,0,Deprioritized,Do not prioritize now,4668
6293,0.00016361200541388038,0,Deprioritized,Do not prioritize now,4669
6688,0.0001636083917868639,0,Deprioritized,Do not prioritize now,4670
8025,0.0001635688657719144,0,Deprioritized,Do not prioritize now,4671
740,0.0001635482682249984,0,Deprioritized,Do not prioritize now,4672
8067,0.00016352208380771978,0,Deprioritized,Do not prioritize now,4673
6350,0.00016351663074478276,0,Deprioritized,Do not prioritize now,4674
260,0.00016347463869052924,0,Deprioritized,Do not prioritize now,4675
5308,0.00016346738553619787,0,Deprioritized,Do not prioritize now,4676
1021,0.00016342260848976623,0,Deprioritized,Do not prioritize now,4677
785,0.0001634181505105809,0,Deprioritized,Do not prioritize now,4678
8237,0.0001634045604029179,0,Deprioritized,Do not prioritize now,4679
7800,0.00016337866781238072,0,Deprioritized,Do not prioritize now,4680
5516,0.00016337178831183355,0,Deprioritized,Do not prioritize now,4681
2962,0.00016336982787707737,0,Deprioritized,Do not prioritize now,4682
188,0.00016336180907084382,0,Deprioritized,Do not prioritize now,4683
5056,0.0001633456184282148,0,Deprioritized,Do not prioritize now,4684
7755,0.0001633430216562437,0,Deprioritized,Do not prioritize now,4685
467,0.00016333353389238897,0,Deprioritized,Do not prioritize now,4686
6164,0.0001633297221409302,0,Deprioritized,Do not prioritize now,4687
7061,0.00016331902793768272,0,Deprioritized,Do not prioritize now,4688
2589,0.0001633152858563946,0,Deprioritized,Do not prioritize now,4689
6317,0.00016329901753017447,0,Deprioritized,Do not prioritize now,4690
7115,0.0001632694658469912,0,Deprioritized,Do not prioritize now,4691
8015,0.00016326491311690833,0,Deprioritized,Do not prioritize now,4692
761,0.00016326462157364408,0,Deprioritized,Do not prioritize now,4693
2515,0.000163236528330925,0,Deprioritized,Do not prioritize now,4694
1322,0.00016318611678446774,0,Deprioritized,Do not prioritize now,4695
1316,0.00016317341123417688,0,Deprioritized,Do not prioritize now,4696
6775,0.00016305414692813731,0,Deprioritized,Do not prioritize now,4697
656,0.00016305216309324533,0,Deprioritized,Do not prioritize now,4698
3242,0.00016304274845076788,0,Deprioritized,Do not prioritize now,4699
4574,0.00016301400175899766,0,Deprioritized,Do not prioritize now,4700
7983,0.00016301351361518832,0,Deprioritized,Do not prioritize now,4701
2948,0.00016300328214197696,0,Deprioritized,Do not prioritize now,4702
1942,0.00016291027353482847,0,Deprioritized,Do not prioritize now,4703
1718,0.0001629026549208582,0,Deprioritized,Do not prioritize now,4704
2538,0.00016289134381335682,0,Deprioritized,Do not prioritize now,4705
6618,0.00016286926317857233,0,Deprioritized,Do not prioritize now,4706
5280,0.0001628445198495403,0,Deprioritized,Do not prioritize now,4707
4925,0.00016272197222859893,0,Deprioritized,Do not prioritize now,4708
5672,0.00016272058569624645,0,Deprioritized,Do not prioritize now,4709
4255,0.00016271479324639525,0,Deprioritized,Do not prioritize now,4710
108,0.0001626840625718173,0,Deprioritized,Do not prioritize now,4711
2279,0.00016265214772621635,0,Deprioritized,Do not prioritize now,4712
3637,0.00016262981599921011,0,Deprioritized,Do not prioritize now,4713
1473,0.0001625861201251155,0,Deprioritized,Do not prioritize now,4714
2153,0.00016257384070845484,0,Deprioritized,Do not prioritize now,4715
6879,0.00016254442403811247,0,Deprioritized,Do not prioritize now,4716
218,0.00016253372252454713,0,Deprioritized,Do not prioritize now,4717
1298,0.0001625102532589543,0,Deprioritized,Do not prioritize now,4718
4500,0.00016250631333673281,0,Deprioritized,Do not prioritize now,4719
1028,0.00016247029725494191,0,Deprioritized,Do not prioritize now,4720
1132,0.00016247029725494191,0,Deprioritized,Do not prioritize now,4721
3944,0.00016247029725494191,0,Deprioritized,Do not prioritize now,4722
7550,0.00016246794162385364,0,Deprioritized,Do not prioritize now,4723
4770,0.00016245970111096467,0,Deprioritized,Do not prioritize now,4724
7553,0.00016245294137983695,0,Deprioritized,Do not prioritize now,4725
261,0.00016237033426948897,0,Deprioritized,Do not prioritize now,4726
6217,0.00016234228569268956,0,Deprioritized,Do not prioritize now,4727
256,0.00016234171573701264,0,Deprioritized,Do not prioritize now,4728
4959,0.00016231126608891926,0,Deprioritized,Do not prioritize now,4729
5159,0.00016229217133726238,0,Deprioritized,Do not prioritize now,4730
391,0.00016224229030963071,0,Deprioritized,Do not prioritize now,4731
4632,0.00016223539135650002,0,Deprioritized,Do not prioritize now,4732
7830,0.0001621635574239036,0,Deprioritized,Do not prioritize now,4733
4987,0.00016215874711046326,0,Deprioritized,Do not prioritize now,4734
207,0.00016215265321772735,0,Deprioritized,Do not prioritize now,4735
1932,0.00016212997341070366,0,Deprioritized,Do not prioritize now,4736
789,0.00016207154062077665,0,Deprioritized,Do not prioritize now,4737
4955,0.00016203567077022971,0,Deprioritized,Do not prioritize now,4738
1753,0.00016201873397962084,0,Deprioritized,Do not prioritize now,4739
1755,0.00016201533674912015,0,Deprioritized,Do not prioritize now,4740
4136,0.00016200612455853422,0,Deprioritized,Do not prioritize now,4741
633,0.00016199393605239405,0,Deprioritized,Do not prioritize now,4742
2731,0.00016196748635268157,0,Deprioritized,Do not prioritize now,4743
4225,0.00016196571663717286,0,Deprioritized,Do not prioritize now,4744
1107,0.0001619466278916329,0,Deprioritized,Do not prioritize now,4745
3931,0.0001619436318402199,0,Deprioritized,Do not prioritize now,4746
6328,0.0001619328835489158,0,Deprioritized,Do not prioritize now,4747
1529,0.0001619297962267705,0,Deprioritized,Do not prioritize now,4748
3010,0.0001618984062616267,0,Deprioritized,Do not prioritize now,4749
6748,0.0001618830520014208,0,Deprioritized,Do not prioritize now,4750
5636,0.00016183635639096465,0,Deprioritized,Do not prioritize now,4751
8053,0.0001618314992482542,0,Deprioritized,Do not prioritize now,4752
7496,0.00016176707119122652,0,Deprioritized,Do not prioritize now,4753
6431,0.00016172994430772183,0,Deprioritized,Do not prioritize now,4754
1236,0.00016172473039325542,0,Deprioritized,Do not prioritize now,4755
3642,0.0001617004324945165,0,Deprioritized,Do not prioritize now,4756
7060,0.0001616715953072275,0,Deprioritized,Do not prioritize now,4757
5254,0.00016167080759501304,0,Deprioritized,Do not prioritize now,4758
6604,0.00016166443435273778,0,Deprioritized,Do not prioritize now,4759
5946,0.00016165518297614232,0,Deprioritized,Do not prioritize now,4760
6320,0.00016164863595143222,0,Deprioritized,Do not prioritize now,4761
4600,0.00016164787357840287,0,Deprioritized,Do not prioritize now,4762
2428,0.00016158289496324355,0,Deprioritized,Do not prioritize now,4763
5645,0.00016156439908126662,0,Deprioritized,Do not prioritize now,4764
6499,0.0001615620962163089,0,Deprioritized,Do not prioritize now,4765
157,0.00016153487565619723,0,Deprioritized,Do not prioritize now,4766
1775,0.00016153036101394599,0,Deprioritized,Do not prioritize now,4767
7336,0.00016152182474888258,0,Deprioritized,Do not prioritize now,4768
7597,0.00016151891709089097,0,Deprioritized,Do not prioritize now,4769
7764,0.00016140256165686438,0,Deprioritized,Do not prioritize now,4770
3886,0.00016136359039343518,0,Deprioritized,Do not prioritize now,4771
7792,0.00016135085717310652,0,Deprioritized,Do not prioritize now,4772
3677,0.000161330110281247,0,Deprioritized,Do not prioritize now,4773
2179,0.0001613295419354297,0,Deprioritized,Do not prioritize now,4774
4998,0.00016132897610018177,0,Deprioritized,Do not prioritize now,4775
5483,0.00016132445364514428,0,Deprioritized,Do not prioritize now,4776
5911,0.0001613143619967448,0,Deprioritized,Do not prioritize now,4777
6237,0.0001613107800818256,0,Deprioritized,Do not prioritize now,4778
7159,0.0001612977659436098,0,Deprioritized,Do not prioritize now,4779
4160,0.00016129290431159845,0,Deprioritized,Do not prioritize now,4780
5801,0.00016124456813758857,0,Deprioritized,Do not prioritize now,4781
4618,0.00016124038729317306,0,Deprioritized,Do not prioritize now,4782
7453,0.0001612098187416601,0,Deprioritized,Do not prioritize now,4783
5549,0.00016118147528342683,0,Deprioritized,Do not prioritize now,4784
147,0.00016118080953672306,0,Deprioritized,Do not prioritize now,4785
1251,0.00016117181207385287,0,Deprioritized,Do not prioritize now,4786
1185,0.0001611564859340411,0,Deprioritized,Do not prioritize now,4787
7104,0.0001611518492579849,0,Deprioritized,Do not prioritize now,4788
1256,0.00016114386584197612,0,Deprioritized,Do not prioritize now,4789
6928,0.00016114233799800604,0,Deprioritized,Do not prioritize now,4790
284,0.00016113282235356358,0,Deprioritized,Do not prioritize now,4791
236,0.00016108459159521106,0,Deprioritized,Do not prioritize now,4792
5744,0.00016108436978596284,0,Deprioritized,Do not prioritize now,4793
7051,0.0001610531035301761,0,Deprioritized,Do not prioritize now,4794
6803,0.00016102937875515003,0,Deprioritized,Do not prioritize now,4795
341,0.00016102749270412107,0,Deprioritized,Do not prioritize now,4796
2426,0.00016102749270412107,0,Deprioritized,Do not prioritize now,4797
2209,0.00016100260417455857,0,Deprioritized,Do not prioritize now,4798
3678,0.00016095006549975008,0,Deprioritized,Do not prioritize now,4799
6951,0.0001609234361002437,0,Deprioritized,Do not prioritize now,4800
4910,0.00016087441610742597,0,Deprioritized,Do not prioritize now,4801
3109,0.00016086437825353636,0,Deprioritized,Do not prioritize now,4802
6314,0.00016081431822362197,0,Deprioritized,Do not prioritize now,4803
34,0.00016080859602900753,0,Deprioritized,Do not prioritize now,4804
1670,0.0001608049813500155,0,Deprioritized,Do not prioritize now,4805
383,0.0001607903661315155,0,Deprioritized,Do not prioritize now,4806
5374,0.0001607376052761441,0,Deprioritized,Do not prioritize now,4807
5071,0.00016073456021490555,0,Deprioritized,Do not prioritize now,4808
6821,0.00016073020493765947,0,Deprioritized,Do not prioritize now,4809
3304,0.00016064615160180662,0,Deprioritized,Do not prioritize now,4810
3879,0.00016064251925525735,0,Deprioritized,Do not prioritize now,4811
531,0.00016062497105219858,0,Deprioritized,Do not prioritize now,4812
6440,0.00016060982390104096,0,Deprioritized,Do not prioritize now,4813
2755,0.00016060966660850004,0,Deprioritized,Do not prioritize now,4814
6944,0.00016060035249987234,0,Deprioritized,Do not prioritize now,4815
2833,0.00016059248598856055,0,Deprioritized,Do not prioritize now,4816
3860,0.00016057414960300872,0,Deprioritized,Do not prioritize now,4817
6538,0.0001605701302046797,0,Deprioritized,Do not prioritize now,4818
2374,0.00016055736787311627,0,Deprioritized,Do not prioritize now,4819
6338,0.00016049213790922097,0,Deprioritized,Do not prioritize now,4820
1459,0.00016045883245927205,0,Deprioritized,Do not prioritize now,4821
1484,0.00016040455670192325,0,Deprioritized,Do not prioritize now,4822
7423,0.0001603996945429893,0,Deprioritized,Do not prioritize now,4823
1449,0.00016036110096148045,0,Deprioritized,Do not prioritize now,4824
266,0.00016035588007704433,0,Deprioritized,Do not prioritize now,4825
278,0.00016034196122574924,0,Deprioritized,Do not prioritize now,4826
7040,0.00016030714999191068,0,Deprioritized,Do not prioritize now,4827
2807,0.00016030540677405337,0,Deprioritized,Do not prioritize now,4828
2488,0.0001603046288303677,0,Deprioritized,Do not prioritize now,4829
3216,0.00016028664283135059,0,Deprioritized,Do not prioritize now,4830
4135,0.00016023927877840431,0,Deprioritized,Do not prioritize now,4831
4650,0.00016021620559009687,0,Deprioritized,Do not prioritize now,4832
5082,0.00016020100048511909,0,Deprioritized,Do not prioritize now,4833
6653,0.00016018531925827262,0,Deprioritized,Do not prioritize now,4834
757,0.0001601792365885006,0,Deprioritized,Do not prioritize now,4835
6752,0.00016017338216415744,0,Deprioritized,Do not prioritize now,4836
7664,0.00016013269399462878,0,Deprioritized,Do not prioritize now,4837
2708,0.00016010728349377757,0,Deprioritized,Do not prioritize now,4838
2799,0.00016008648449908892,0,Deprioritized,Do not prioritize now,4839
2840,0.00016008521033704915,0,Deprioritized,Do not prioritize now,4840
6773,0.00016008521033704915,0,Deprioritized,Do not prioritize now,4841
3880,0.00016008337006933262,0,Deprioritized,Do not prioritize now,4842
7426,0.0001600576958108508,0,Deprioritized,Do not prioritize now,4843
897,0.00016003974791609915,0,Deprioritized,Do not prioritize now,4844
6811,0.00016003324421598225,0,Deprioritized,Do not prioritize now,4845
369,0.0001600037832744019,0,Deprioritized,Do not prioritize now,4846
7384,0.00015998194905919837,0,Deprioritized,Do not prioritize now,4847
2030,0.000159967124090276,0,Deprioritized,Do not prioritize now,4848
5633,0.00015996270309025552,0,Deprioritized,Do not prioritize now,4849
4181,0.0001599487802136756,0,Deprioritized,Do not prioritize now,4850
7282,0.00015994001848522373,0,Deprioritized,Do not prioritize now,4851
342,0.0001599129323268425,0,Deprioritized,Do not prioritize now,4852
5693,0.00015989483087096724,0,Deprioritized,Do not prioritize now,4853
5176,0.00015987578402937907,0,Deprioritized,Do not prioritize now,4854
7775,0.0001598625354989046,0,Deprioritized,Do not prioritize now,4855
3388,0.0001598284998713052,0,Deprioritized,Do not prioritize now,4856
6207,0.0001598240042858701,0,Deprioritized,Do not prioritize now,4857
2193,0.0001598223452301413,0,Deprioritized,Do not prioritize now,4858
6950,0.0001597915588721644,0,Deprioritized,Do not prioritize now,4859
2310,0.00015978147981106299,0,Deprioritized,Do not prioritize now,4860
6193,0.0001597802444325157,0,Deprioritized,Do not prioritize now,4861
5450,0.00015974345074317456,0,Deprioritized,Do not prioritize now,4862
3393,0.0001597426109802587,0,Deprioritized,Do not prioritize now,4863
2791,0.00015973779085014513,0,Deprioritized,Do not prioritize now,4864
4484,0.00015972458075256036,0,Deprioritized,Do not prioritize now,4865
329,0.00015972341378359646,0,Deprioritized,Do not prioritize now,4866
7624,0.00015971593770936965,0,Deprioritized,Do not prioritize now,4867
7213,0.00015971036423776072,0,Deprioritized,Do not prioritize now,4868
1482,0.0001596499833410966,0,Deprioritized,Do not prioritize now,4869
5998,0.00015963546255920523,0,Deprioritized,Do not prioritize now,4870
1191,0.00015963453351729238,0,Deprioritized,Do not prioritize now,4871
8227,0.00015962677323023487,0,Deprioritized,Do not prioritize now,4872
5884,0.00015957656289561028,0,Deprioritized,Do not prioritize now,4873
6812,0.00015957651024522796,0,Deprioritized,Do not prioritize now,4874
5388,0.00015957328387643306,0,Deprioritized,Do not prioritize now,4875
3403,0.0001595150090873639,0,Deprioritized,Do not prioritize now,4876
1551,0.00015947874025559235,0,Deprioritized,Do not prioritize now,4877
7639,0.00015944620842217532,0,Deprioritized,Do not prioritize now,4878
1340,0.0001594434310454724,0,Deprioritized,Do not prioritize now,4879
1596,0.00015942605163791768,0,Deprioritized,Do not prioritize now,4880
3470,0.00015938967295905173,0,Deprioritized,Do not prioritize now,4881
6118,0.0001593473485093138,0,Deprioritized,Do not prioritize now,4882
3534,0.00015933054783233888,0,Deprioritized,Do not prioritize now,4883
469,0.000159328202862404,0,Deprioritized,Do not prioritize now,4884
6485,0.00015932352460863765,0,Deprioritized,Do not prioritize now,4885
4405,0.0001593047221515538,0,Deprioritized,Do not prioritize now,4886
764,0.00015930129701229864,0,Deprioritized,Do not prioritize now,4887
7605,0.00015929781186223456,0,Deprioritized,Do not prioritize now,4888
4207,0.00015928957598746526,0,Deprioritized,Do not prioritize now,4889
2165,0.0001592830833326221,0,Deprioritized,Do not prioritize now,4890
5196,0.00015927711705629398,0,Deprioritized,Do not prioritize now,4891
1249,0.00015927552704918393,0,Deprioritized,Do not prioritize now,4892
3493,0.00015924765751627632,0,Deprioritized,Do not prioritize now,4893
2065,0.00015922568366846457,0,Deprioritized,Do not prioritize now,4894
3741,0.0001592253125259178,0,Deprioritized,Do not prioritize now,4895
7030,0.00015922305716536142,0,Deprioritized,Do not prioritize now,4896
7254,0.0001592164808570935,0,Deprioritized,Do not prioritize now,4897
4847,0.0001591945833960918,0,Deprioritized,Do not prioritize now,4898
3724,0.00015917589736515035,0,Deprioritized,Do not prioritize now,4899
5220,0.00015917433978834556,0,Deprioritized,Do not prioritize now,4900
5972,0.00015915889632452955,0,Deprioritized,Do not prioritize now,4901
4983,0.00015913818365630923,0,Deprioritized,Do not prioritize now,4902
1480,0.00015912493932021188,0,Deprioritized,Do not prioritize now,4903
7376,0.00015910827157641344,0,Deprioritized,Do not prioritize now,4904
7980,0.00015909823140567518,0,Deprioritized,Do not prioritize now,4905
5256,0.00015908478478685625,0,Deprioritized,Do not prioritize now,4906
5794,0.0001590820582542584,0,Deprioritized,Do not prioritize now,4907
6477,0.00015907747350369923,0,Deprioritized,Do not prioritize now,4908
791,0.00015905848018018604,0,Deprioritized,Do not prioritize now,4909
6742,0.00015905742657760353,0,Deprioritized,Do not prioritize now,4910
2015,0.00015902276907037204,0,Deprioritized,Do not prioritize now,4911
6311,0.00015898678978465801,0,Deprioritized,Do not prioritize now,4912
7693,0.00015897580579620426,0,Deprioritized,Do not prioritize now,4913
4337,0.0001589735733376831,0,Deprioritized,Do not prioritize now,4914
8012,0.00015892536640529597,0,Deprioritized,Do not prioritize now,4915
59,0.00015890883140224637,0,Deprioritized,Do not prioritize now,4916
5563,0.00015890535930927828,0,Deprioritized,Do not prioritize now,4917
3683,0.00015889200541126112,0,Deprioritized,Do not prioritize now,4918
8131,0.0001588888993498389,0,Deprioritized,Do not prioritize now,4919
7072,0.00015888557456708287,0,Deprioritized,Do not prioritize now,4920
3580,0.00015888399430959705,0,Deprioritized,Do not prioritize now,4921
706,0.00015888146876838732,0,Deprioritized,Do not prioritize now,4922
2356,0.0001588608936170108,0,Deprioritized,Do not prioritize now,4923
2857,0.0001588540092625788,0,Deprioritized,Do not prioritize now,4924
5317,0.00015885331262925818,0,Deprioritized,Do not prioritize now,4925
3917,0.0001588290613014662,0,Deprioritized,Do not prioritize now,4926
2903,0.00015882872787122875,0,Deprioritized,Do not prioritize now,4927
2143,0.00015880387902021567,0,Deprioritized,Do not prioritize now,4928
1292,0.0001587782619743025,0,Deprioritized,Do not prioritize now,4929
2313,0.00015875883064534474,0,Deprioritized,Do not prioritize now,4930
6828,0.00015873897097357708,0,Deprioritized,Do not prioritize now,4931
5309,0.00015869608300884166,0,Deprioritized,Do not prioritize now,4932
1444,0.00015869577293521216,0,Deprioritized,Do not prioritize now,4933
2748,0.0001586717209153796,0,Deprioritized,Do not prioritize now,4934
2247,0.00015865924356591978,0,Deprioritized,Do not prioritize now,4935
1501,0.0001586543015736239,0,Deprioritized,Do not prioritize now,4936
2056,0.0001586351763632902,0,Deprioritized,Do not prioritize now,4937
6607,0.00015863506265167068,0,Deprioritized,Do not prioritize now,4938
4908,0.00015860405651160818,0,Deprioritized,Do not prioritize now,4939
8132,0.00015860078242804234,0,Deprioritized,Do not prioritize now,4940
540,0.00015856468431841054,0,Deprioritized,Do not prioritize now,4941
4951,0.0001585548531233621,0,Deprioritized,Do not prioritize now,4942
4937,0.00015852386106871577,0,Deprioritized,Do not prioritize now,4943
6880,0.00015850921364777112,0,Deprioritized,Do not prioritize now,4944
4332,0.00015850123002183035,0,Deprioritized,Do not prioritize now,4945
7933,0.0001584572252266552,0,Deprioritized,Do not prioritize now,4946
4002,0.0001584572252266552,0,Deprioritized,Do not prioritize now,4947
3558,0.00015843985024565358,0,Deprioritized,Do not prioritize now,4948
3555,0.000158417245255917,0,Deprioritized,Do not prioritize now,4949
6474,0.00015841720870402514,0,Deprioritized,Do not prioritize now,4950
5785,0.00015839578043116173,0,Deprioritized,Do not prioritize now,4951
2580,0.00015836565628764025,0,Deprioritized,Do not prioritize now,4952
808,0.00015832052808720744,0,Deprioritized,Do not prioritize now,4953
7645,0.0001581057938664773,0,Deprioritized,Do not prioritize now,4954
4658,0.00015809770755252463,0,Deprioritized,Do not prioritize now,4955
7875,0.00015809486464407005,0,Deprioritized,Do not prioritize now,4956
194,0.00015806363092195304,0,Deprioritized,Do not prioritize now,4957
4115,0.0001580341484111017,0,Deprioritized,Do not prioritize now,4958
6545,0.00015800679259804522,0,Deprioritized,Do not prioritize now,4959
6427,0.00015797560596725237,0,Deprioritized,Do not prioritize now,4960
2946,0.00015797443604877238,0,Deprioritized,Do not prioritize now,4961
220,0.00015795627071539512,0,Deprioritized,Do not prioritize now,4962
1901,0.0001579138026830306,0,Deprioritized,Do not prioritize now,4963
4689,0.0001578874451498025,0,Deprioritized,Do not prioritize now,4964
1382,0.0001578871949694262,0,Deprioritized,Do not prioritize now,4965
6646,0.0001578774057750587,0,Deprioritized,Do not prioritize now,4966
8127,0.00015786163562125764,0,Deprioritized,Do not prioritize now,4967
5758,0.00015786030410356908,0,Deprioritized,Do not prioritize now,4968
2014,0.00015784525215040908,0,Deprioritized,Do not prioritize now,4969
6994,0.0001578428448452205,0,Deprioritized,Do not prioritize now,4970
8052,0.0001578389620352568,0,Deprioritized,Do not prioritize now,4971
7445,0.00015783503056599317,0,Deprioritized,Do not prioritize now,4972
7844,0.00015780974241762618,0,Deprioritized,Do not prioritize now,4973
7889,0.00015779966321124002,0,Deprioritized,Do not prioritize now,4974
3413,0.00015777394516779667,0,Deprioritized,Do not prioritize now,4975
2486,0.00015774577795530653,0,Deprioritized,Do not prioritize now,4976
2844,0.00015773499802513837,0,Deprioritized,Do not prioritize now,4977
1328,0.00015769879662888366,0,Deprioritized,Do not prioritize now,4978
7484,0.00015769569883076662,0,Deprioritized,Do not prioritize now,4979
3601,0.00015768240354224755,0,Deprioritized,Do not prioritize now,4980
8170,0.00015766131251015794,0,Deprioritized,Do not prioritize now,4981
2503,0.00015764828593474556,0,Deprioritized,Do not prioritize now,4982
8160,0.00015764460831329703,0,Deprioritized,Do not prioritize now,4983
1737,0.00015764299623560198,0,Deprioritized,Do not prioritize now,4984
455,0.00015762419624505933,0,Deprioritized,Do not prioritize now,4985
4474,0.00015762290716718905,0,Deprioritized,Do not prioritize now,4986
3490,0.00015761417250738775,0,Deprioritized,Do not prioritize now,4987
8014,0.00015759984129303244,0,Deprioritized,Do not prioritize now,4988
4763,0.00015758968549360047,0,Deprioritized,Do not prioritize now,4989
7195,0.00015758709321475267,0,Deprioritized,Do not prioritize now,4990
4265,0.00015758324052555684,0,Deprioritized,Do not prioritize now,4991
222,0.00015752042499497337,0,Deprioritized,Do not prioritize now,4992
6302,0.00015749970696535233,0,Deprioritized,Do not prioritize now,4993
1029,0.00015749573473833347,0,Deprioritized,Do not prioritize now,4994
2886,0.00015744174538451897,0,Deprioritized,Do not prioritize now,4995
119,0.0001574164845882292,0,Deprioritized,Do not prioritize now,4996
5310,0.00015740522696305108,0,Deprioritized,Do not prioritize now,4997
4792,0.00015740257653268423,0,Deprioritized,Do not prioritize now,4998
7743,0.00015738522012044928,0,Deprioritized,Do not prioritize now,4999
4279,0.00015738043765016905,0,Deprioritized,Do not prioritize now,5000
3300,0.0001573472776394035,0,Deprioritized,Do not prioritize now,5001
3394,0.0001573264091811468,0,Deprioritized,Do not prioritize now,5002
972,0.00015731319255012132,0,Deprioritized,Do not prioritize now,5003
6968,0.00015731045822262003,0,Deprioritized,Do not prioritize now,5004
4434,0.00015729641816427943,0,Deprioritized,Do not prioritize now,5005
6620,0.0001572686913314475,0,Deprioritized,Do not prioritize now,5006
5230,0.00015721291603327958,0,Deprioritized,Do not prioritize now,5007
7899,0.00015720521666166094,0,Deprioritized,Do not prioritize now,5008
1967,0.00015719972128266802,0,Deprioritized,Do not prioritize now,5009
5000,0.00015711212507458662,0,Deprioritized,Do not prioritize now,5010
3254,0.00015710788456482143,0,Deprioritized,Do not prioritize now,5011
6000,0.0001570977543373673,0,Deprioritized,Do not prioritize now,5012
1255,0.00015705123534838362,0,Deprioritized,Do not prioritize now,5013
6212,0.00015698892182672508,0,Deprioritized,Do not prioritize now,5014
58,0.0001569880382585923,0,Deprioritized,Do not prioritize now,5015
5987,0.00015697911364342956,0,Deprioritized,Do not prioritize now,5016
4151,0.00015697097811822873,0,Deprioritized,Do not prioritize now,5017
6034,0.00015695370377978652,0,Deprioritized,Do not prioritize now,5018
1599,0.00015694072169137476,0,Deprioritized,Do not prioritize now,5019
72,0.00015690840308367292,0,Deprioritized,Do not prioritize now,5020
1411,0.0001568795733034346,0,Deprioritized,Do not prioritize now,5021
8007,0.00015686710108085635,0,Deprioritized,Do not prioritize now,5022
5138,0.00015685746705973154,0,Deprioritized,Do not prioritize now,5023
