Campaign Rank,Customer ID,Probability,Segment,Next Best Action,campaign,previous,contact_fatigue_flag,excessive_prior_contacts,expected_business_value
2225,7537,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2226,466,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2227,5574,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2228,7064,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2229,1438,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2230,1624,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2231,4237,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2232,3336,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2233,5701,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2234,6914,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2235,593,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2236,965,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2237,6210,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2238,1456,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2239,5538,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2240,3161,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2241,7092,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2242,2688,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2243,1751,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2244,1170,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2245,2132,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2246,5266,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2247,2687,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2248,3139,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2249,1195,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2250,5959,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2251,5427,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2252,4376,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2253,7093,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2254,5212,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2255,3894,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2256,7950,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2257,1418,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2258,2832,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2259,7790,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2260,8037,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2261,4534,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2262,4362,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2263,6157,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2264,114,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2265,7338,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2266,2976,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2267,368,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2268,2682,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2269,4568,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2270,2509,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2271,7209,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2272,6846,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2273,1969,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2274,5562,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2275,4297,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2276,7084,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2277,3329,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2278,473,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2279,2307,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2280,2258,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2281,1919,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2282,2476,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2283,2511,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2284,7403,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2285,7554,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2286,7659,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2287,4330,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2288,524,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2289,6697,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2290,135,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2291,3058,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2292,5712,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2293,4887,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2294,1095,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2295,5553,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2296,1870,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2297,265,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2298,5294,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2299,943,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2300,1592,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2301,4479,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2302,8006,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2303,1973,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2304,2525,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2305,7684,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2306,812,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2307,4670,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2308,6563,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2309,7114,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2310,1699,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2311,3439,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2312,7804,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2313,4904,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2314,3276,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2315,2902,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2316,6641,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2317,755,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2318,2185,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2319,5705,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2320,3094,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2321,2431,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2322,4739,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2323,899,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2324,5622,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2325,832,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2326,4189,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2327,6567,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2328,3121,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2329,6608,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2330,3615,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2331,513,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2332,1106,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2333,960,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2334,5057,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2335,48,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2336,491,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2337,6533,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2338,414,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2339,3474,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2340,6007,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2341,4738,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2342,7140,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2343,4395,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2344,4785,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2345,323,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2346,4287,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2347,5428,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2348,3173,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2349,6002,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2350,1454,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2351,447,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2352,6718,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2353,64,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2354,914,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2355,7450,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2356,5146,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2357,2606,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2358,1604,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2359,779,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2360,1229,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2361,4269,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2362,3592,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2363,6163,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2364,202,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2365,4674,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2366,5489,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2367,3616,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2368,1001,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2369,1178,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2370,6046,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2371,1163,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2372,2276,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2373,4787,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2374,1881,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2375,5644,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2376,571,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2377,3591,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2378,3042,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2379,522,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2380,1616,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2381,1308,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2382,4918,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2383,1372,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2384,247,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2385,7996,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2386,6851,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2387,1356,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2388,5970,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2389,6132,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2390,5498,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2391,629,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2392,4734,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2393,3983,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2394,1623,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2395,3742,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2396,2955,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2397,7221,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2398,7722,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2399,5938,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2400,1948,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2401,4298,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2402,2320,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2403,6513,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2404,2295,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2405,4526,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2406,2350,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2407,7249,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2408,990,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2409,3107,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2410,3949,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2411,1861,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2412,4374,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2413,3306,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2414,4582,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2415,967,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2416,3353,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2417,5262,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2418,5136,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2419,5771,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2420,4804,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2421,3970,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2422,6014,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2423,556,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2424,5397,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2425,2605,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2426,941,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2427,4624,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2428,7325,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2429,7055,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2430,2560,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2431,3268,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2432,3607,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2433,7944,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2434,1530,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2435,6759,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2436,722,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2437,3947,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2438,579,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2439,4878,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2440,3871,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2441,5932,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2442,3330,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2443,1912,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2444,603,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2445,2365,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2446,6042,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2447,7891,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2448,3625,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2449,7052,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2450,7098,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2451,8036,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2452,1265,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2453,3250,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2454,7424,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2455,3958,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2456,5157,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2457,7181,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2458,4400,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2459,617,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2460,5013,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2461,182,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2462,6896,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2463,372,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2464,5356,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2465,910,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2466,2191,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2467,1400,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2468,1239,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2469,6261,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2470,6675,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2471,6173,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2472,3799,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2473,8141,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2474,3052,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2475,4016,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2476,5517,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2477,61,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2478,1250,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2479,7353,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2480,2742,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2481,1958,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2482,4044,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2483,4353,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2484,6296,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2485,2004,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2486,5144,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2487,631,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2488,6810,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2489,4589,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2490,2526,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2491,6028,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2492,7481,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2493,1208,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2494,7273,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2495,3349,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2496,6585,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2497,5148,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2498,6455,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2499,5860,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2500,2973,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2501,7057,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2502,5692,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2503,7185,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2504,337,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2505,149,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2506,7921,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2507,397,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2508,365,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2509,7785,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2510,4312,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2511,482,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2512,3085,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2513,7647,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2514,1810,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2515,4433,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2516,497,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2517,1172,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2518,8023,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2519,4939,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2520,5333,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2521,2817,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2522,4844,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2523,2784,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2524,416,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2525,6716,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2526,1248,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2527,5231,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2528,5086,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2529,3231,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2530,1,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2531,2384,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2532,7837,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2533,1767,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2534,2831,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2535,7843,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2536,4994,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2537,1281,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2538,4308,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2539,267,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2540,7464,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2541,4099,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2542,472,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2543,116,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2544,1540,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2545,6796,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2546,2053,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2547,5945,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2548,2507,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2549,3541,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2550,6363,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2551,7876,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2552,7747,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2553,903,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2554,150,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2555,5950,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2556,2826,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2557,7157,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2558,3385,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2559,4597,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2560,4798,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2561,867,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2562,7141,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2563,1420,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2564,6068,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2565,7204,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2566,4989,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2567,2216,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2568,894,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2569,7460,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2570,4223,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2571,366,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2572,7735,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2573,2181,0.0,Deprioritized,Exclude from current campaign,3,0,False,False,0.0
2574,7377,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2575,2186,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2576,7135,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2577,3732,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2578,1055,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2579,5986,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2580,6922,0.0,Deprioritized,Exclude from current campaign,1,0,False,False,0.0
2581,4497,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
2582,6476,0.0,Deprioritized,Exclude from current campaign,2,0,False,False,0.0
