customer_id,predicted_response_probability,actual_response,customer_rank
Customer 24308,0.0001602815417863279,no,24305
Customer 10075,0.00016027930395708995,no,24306
Customer 27662,0.00016027928534132537,no,24307
Customer 25865,0.00016027552366024332,no,24308
Customer 06018,0.0001602743872795412,no,24309
Customer 11351,0.0001602441971497728,no,24310
Customer 18047,0.00016024392967985636,no,24311
Customer 04927,0.00016024339753673234,no,24312
Customer 35408,0.00016023927877840431,no,24313
Customer 24747,0.0001602387754330679,no,24314
Customer 13031,0.00016023512759091686,no,24315
Customer 08068,0.0001602249115483121,no,24316
Customer 20435,0.00016022127280740858,no,24317
Customer 35617,0.00016021620559009687,no,24318
Customer 10356,0.00016021276099598966,no,24319
Customer 06896,0.00016020648397741674,no,24320
Customer 01600,0.00016020521581750906,no,24321
Customer 04208,0.00016020100048511909,no,24322
Customer 03580,0.00016019884754794943,no,24323
Customer 34088,0.00016019735048559,no,24324
Customer 35198,0.00016019577469184468,no,24325
Customer 06404,0.00016018833373302897,no,24326
Customer 04663,0.00016018577551305167,no,24327
Customer 14584,0.00016018531925827262,no,24328
Customer 09517,0.0001601792365885006,no,24329
Customer 13785,0.00016017896387554947,no,24330
Customer 07298,0.00016017338216415744,no,24331
Customer 07225,0.00016017338216415744,no,24332
Customer 15454,0.0001601670573872661,no,24333
Customer 35322,0.0001601663589293469,no,24334
Customer 32140,0.00016016599459535452,no,24335
Customer 00553,0.00016016354986524161,no,24336
Customer 28160,0.00016016269890742755,no,24337
Customer 11258,0.00016015925687142248,no,24338
Customer 36888,0.00016015387888446126,no,24339
Customer 04929,0.0001601485956366591,no,24340
Customer 33017,0.0001601458832691469,no,24341
Customer 32440,0.00016013885917092713,no,24342
Customer 14505,0.00016013269399462878,no,24343
Customer 07329,0.00016013249634995398,no,24344
Customer 14582,0.0001601270958210436,no,24345
Customer 08395,0.0001601193658839526,no,24346
Customer 07850,0.0001601155597027522,no,24347
Customer 01264,0.00016010802999114423,no,24348
Customer 27929,0.00016010728349377757,no,24349
Customer 12395,0.00016010490194926348,no,24350
Customer 13999,0.00016009593351388966,no,24351
Customer 22350,0.00016008648449908892,no,24352
Customer 28147,0.00016008521033704915,no,24353
Customer 28125,0.00016008521033704915,no,24354
Customer 13207,0.0001600849162352498,no,24355
Customer 13176,0.0001600849162352498,no,24356
Customer 13496,0.00016008337006933262,no,24357
Customer 14913,0.00016007937070687132,no,24358
Customer 14746,0.00016007937070687132,no,24359
Customer 05731,0.00016007780737171178,no,24360
Customer 16085,0.0001600640072730981,no,24361
Customer 24491,0.00016006154985718121,no,24362
Customer 33132,0.0001600576958108508,no,24363
Customer 33986,0.0001600571880599705,no,24364
Customer 23447,0.00016005716434836024,no,24365
Customer 29694,0.00016005539639494216,no,24366
Customer 05477,0.00016004849211306014,no,24367
Customer 04314,0.0001600479349827174,no,24368
Customer 05941,0.00016004626045799307,no,24369
Customer 18103,0.00016003974791609915,no,24370
Customer 21688,0.00016003324421598225,no,24371
Customer 36448,0.00016003150829609373,no,24372
Customer 21278,0.00016002983289363355,no,24373
Customer 22836,0.0001600264842404306,no,24374
Customer 15984,0.00016001262692441826,no,24375
Customer 13308,0.00016001241419918836,no,24376
Customer 25296,0.00016000404107222187,no,24377
Customer 12559,0.0001600037832744019,no,24378
Customer 35495,0.00016000120147665855,no,24379
Customer 00182,0.00015999595208345015,no,24380
Customer 23836,0.00015999108136320335,no,24381
Customer 05209,0.00015999105256938966,no,24382
Customer 22444,0.0001599894074332228,no,24383
Customer 11004,0.00015998248418770387,no,24384
Customer 17017,0.00015998194905919837,no,24385
Customer 18872,0.00015998178372170988,no,24386
Customer 10377,0.00015998088840077045,no,24387
Customer 34517,0.00015997610765276546,no,24388
Customer 05117,0.00015997318652269884,no,24389
Customer 23641,0.00015997304772065555,no,24390
Customer 08006,0.00015997087395022285,no,24391
Customer 31126,0.00015996845725511802,no,24392
Customer 08039,0.000159967124090276,no,24393
Customer 05641,0.00015996270309025552,no,24394
Customer 05744,0.00015996270309025552,no,24395
Customer 21415,0.00015996060850725577,no,24396
Customer 16424,0.0001599602448275785,no,24397
Customer 30014,0.00015995719292548588,no,24398
Customer 11864,0.00015995333314573653,no,24399
Customer 06021,0.0001599487802136756,no,24400
Customer 25666,0.00015994001848522373,no,24401
Customer 21919,0.00015993906188754647,no,24402
Customer 15943,0.00015993462362761597,no,24403
Customer 28743,0.00015993407450772795,no,24404
Customer 27704,0.00015992904243535932,no,24405
Customer 02610,0.00015992540010218917,no,24406
Customer 23671,0.00015992297136919597,no,24407
Customer 03648,0.00015992272414557234,no,24408
Customer 12766,0.00015991917924951466,no,24409
Customer 19505,0.0001599129323268425,no,24410
Customer 33593,0.00015991278796520457,no,24411
Customer 21826,0.00015991076260508884,no,24412
Customer 02853,0.00015990523654952574,no,24413
Customer 09320,0.00015990024665875992,no,24414
Customer 01667,0.00015989483087096724,no,24415
Customer 05312,0.00015989449472537582,no,24416
Customer 15308,0.0001598932101620806,no,24417
Customer 30673,0.00015988162915450436,no,24418
Customer 01974,0.0001598790962783192,no,24419
Customer 06121,0.00015987578402937907,no,24420
Customer 15990,0.00015987162510390065,no,24421
Customer 23067,0.0001598714856875191,no,24422
Customer 15155,0.00015986311279388157,no,24423
Customer 06636,0.0001598625354989046,no,24424
Customer 02940,0.0001598587662478588,no,24425
Customer 27687,0.00015985725406965785,no,24426
Customer 10190,0.00015984232658471085,no,24427
Customer 17589,0.00015984150305047983,no,24428
Customer 01996,0.00015983339389953193,no,24429
Customer 32368,0.0001598329971656177,no,24430
Customer 32427,0.0001598329971656177,no,24431
Customer 32263,0.00015983089735051485,no,24432
Customer 29187,0.00015982960266062497,no,24433
Customer 39601,0.00015982921950616574,no,24434
Customer 17986,0.00015982865184254884,no,24435
Customer 34125,0.0001598284998713052,no,24436
Customer 04293,0.00015982760195689018,no,24437
Customer 02667,0.00015982691375019287,no,24438
Customer 17614,0.0001598240042858701,no,24439
Customer 17469,0.00015982391349687682,no,24440
Customer 23660,0.00015982369653632107,no,24441
Customer 35203,0.0001598223452301413,no,24442
Customer 35047,0.0001598213321733027,no,24443
Customer 09477,0.00015981964153058027,no,24444
Customer 23761,0.0001598141256556622,no,24445
Customer 10534,0.00015981015389700745,no,24446
Customer 36517,0.00015980953419790088,no,24447
Customer 15492,0.00015980767342990454,no,24448
Customer 18007,0.000159805603211555,no,24449
Customer 18435,0.00015980053196414052,no,24450
Customer 01448,0.000159796724073076,no,24451
Customer 15204,0.0001597945416870269,no,24452
Customer 16443,0.00015979427113727533,no,24453
Customer 13481,0.0001597915588721644,no,24454
Customer 13214,0.00015979107914064188,no,24455
Customer 32969,0.0001597888478346292,no,24456
Customer 30088,0.000159788308099518,no,24457
Customer 37326,0.0001597823668133204,no,24458
Customer 00706,0.00015978147981106299,no,24459
Customer 27389,0.0001597802444325157,no,24460
Customer 07568,0.00015977701373681965,no,24461
Customer 01187,0.00015977321078701077,no,24462
Customer 12849,0.00015976674889554152,no,24463
Customer 12848,0.00015976674889554152,no,24464
Customer 27680,0.00015976492010042322,no,24465
Customer 05160,0.00015976079176334646,no,24466
Customer 12410,0.00015975570658004472,no,24467
Customer 33071,0.00015975032331965252,no,24468
Customer 31078,0.00015974846226336396,no,24469
Customer 24602,0.00015974776197659132,no,24470
Customer 29234,0.00015974730790292507,no,24471
Customer 20598,0.00015974513063882296,no,24472
Customer 26273,0.00015974345074317456,no,24473
Customer 11132,0.0001597426109802587,no,24474
Customer 32314,0.0001597422825356713,no,24475
Customer 24479,0.00015974155968378646,no,24476
Customer 24422,0.00015974053725415594,no,24477
Customer 01359,0.0001597392626433245,no,24478
Customer 36747,0.00015973779085014513,no,24479
Customer 02547,0.0001597344687591022,no,24480
Customer 13658,0.00015972872485229747,no,24481
Customer 22035,0.00015972861268998784,no,24482
Customer 26132,0.00015972543675311303,no,24483
Customer 26755,0.00015972458075256036,no,24484
Customer 22518,0.000159724106778644,no,24485
Customer 07380,0.00015972341378359646,no,24486
Customer 11552,0.00015972338624953698,no,24487
Customer 24332,0.0001597175136803792,no,24488
Customer 04805,0.00015971593770936965,no,24489
Customer 03928,0.00015971275120321896,no,24490
Customer 06755,0.00015971167613117401,no,24491
Customer 31801,0.00015971036423776072,no,24492
Customer 23501,0.00015970303892145137,no,24493
Customer 15806,0.00015969825989744994,no,24494
Customer 14444,0.000159682585008295,no,24495
Customer 06380,0.00015967757483323987,no,24496
Customer 10792,0.0001596774506509928,no,24497
Customer 17357,0.00015967659111298048,no,24498
Customer 18157,0.00015966835209300478,no,24499
Customer 33136,0.00015966249556419458,no,24500
Customer 27148,0.00015966080134513323,no,24501
Customer 13786,0.00015966073766266717,no,24502
Customer 29544,0.00015965192392281723,no,24503
Customer 19858,0.00015965116028984563,no,24504
Customer 19932,0.00015965116028984563,no,24505
Customer 18607,0.0001596499833410966,no,24506
Customer 23463,0.00015964848196462134,no,24507
Customer 00126,0.0001596429104967533,no,24508
Customer 17711,0.0001596428010920694,no,24509
Customer 21692,0.0001596408201005116,no,24510
Customer 23207,0.00015963747958617206,no,24511
Customer 12603,0.00015963546255920523,no,24512
Customer 12601,0.00015963546255920523,no,24513
Customer 34042,0.00015963453351729238,no,24514
Customer 11642,0.0001596327201406866,no,24515
Customer 17388,0.00015962677323023487,no,24516
Customer 17493,0.00015962677323023487,no,24517
Customer 17525,0.00015962677323023487,no,24518
Customer 21565,0.00015961359519062844,no,24519
Customer 29059,0.00015960566744940475,no,24520
Customer 19156,0.00015960524545978848,no,24521
Customer 33975,0.00015960336700985317,no,24522
Customer 10928,0.00015960015135343017,no,24523
Customer 19341,0.00015959925131843242,no,24524
Customer 00697,0.00015959574256483078,no,24525
Customer 03166,0.00015959385301330913,no,24526
Customer 37034,0.0001595842167021246,no,24527
Customer 21393,0.00015958341472344434,no,24528
Customer 00944,0.00015957656289561028,no,24529
Customer 33948,0.00015957651024522796,no,24530
Customer 26969,0.0001595760021771672,no,24531
Customer 07837,0.00015957486208481448,no,24532
Customer 04555,0.00015957328387643306,no,24533
Customer 02208,0.00015956786464975335,no,24534
Customer 14644,0.00015956665785117857,no,24535
Customer 00397,0.00015956276692263114,no,24536
Customer 22149,0.00015955931870597807,no,24537
Customer 22162,0.00015955931870597807,no,24538
Customer 02605,0.00015955040713856025,no,24539
Customer 32377,0.00015954496637905516,no,24540
Customer 13238,0.00015954116167171694,no,24541
Customer 31292,0.00015954086707307296,no,24542
Customer 11194,0.00015954008903189149,no,24543
Customer 00555,0.00015953835339464615,no,24544
Customer 00589,0.00015953835339464615,no,24545
Customer 03681,0.00015952852512608734,no,24546
Customer 32511,0.00015952648676339777,no,24547
Customer 36288,0.0001595260934491905,no,24548
Customer 21597,0.0001595150090873639,no,24549
Customer 32156,0.0001594984181846992,no,24550
Customer 07079,0.00015948947723212292,no,24551
Customer 13265,0.00015947885784114548,no,24552
Customer 11169,0.00015947874025559235,no,24553
Customer 28819,0.00015947803715041215,no,24554
Customer 10538,0.00015947562272635726,no,24555
Customer 02747,0.00015946719296699752,no,24556
Customer 18274,0.00015945619648776235,no,24557
Customer 29294,0.00015945521074422686,no,24558
Customer 28886,0.00015945521074422686,no,24559
Customer 32763,0.0001594543612569233,no,24560
Customer 33122,0.00015944825608403798,no,24561
Customer 00637,0.00015944700865440782,no,24562
Customer 05264,0.00015944620842217532,no,24563
Customer 34074,0.0001594451279136841,no,24564
Customer 26202,0.0001594434310454724,no,24565
Customer 05832,0.00015944145976711278,no,24566
Customer 04315,0.00015943363736996917,no,24567
Customer 33970,0.00015943008870804103,no,24568
Customer 33969,0.00015943008870804103,no,24569
Customer 25760,0.00015942605163791768,no,24570
Customer 25913,0.0001594225652079231,no,24571
Customer 05042,0.0001594187730915809,no,24572
Customer 08513,0.00015941721508539927,no,24573
Customer 22431,0.00015941174336832345,no,24574
Customer 13424,0.00015940816356518886,no,24575
Customer 10345,0.0001593963031955475,no,24576
Customer 01258,0.00015939612420320278,no,24577
Customer 05775,0.0001593946450752351,no,24578
Customer 07662,0.0001593917012494043,no,24579
Customer 06345,0.00015938967295905173,no,24580
Customer 13430,0.0001593854902419636,no,24581
Customer 04005,0.00015938245848613335,no,24582
Customer 07752,0.00015938183997859408,no,24583
Customer 21129,0.0001593807438940323,no,24584
Customer 29964,0.00015937738478484306,no,24585
Customer 30478,0.00015937179843159656,no,24586
Customer 32832,0.00015936711148614087,no,24587
Customer 34001,0.0001593588096633584,no,24588
Customer 31423,0.0001593567363621587,no,24589
Customer 35332,0.0001593548183061705,no,24590
Customer 12661,0.0001593544718623199,no,24591
Customer 26492,0.00015934969150007975,no,24592
Customer 25836,0.0001593477149742967,no,24593
Customer 04940,0.0001593473485093138,no,24594
Customer 37698,0.00015934698979964612,no,24595
Customer 01471,0.0001593433556142825,no,24596
Customer 28064,0.00015933295956168056,no,24597
Customer 00157,0.00015933054783233888,no,24598
Customer 02302,0.000159328202862404,no,24599
Customer 02299,0.000159328202862404,no,24600
Customer 09255,0.00015932663980826277,no,24601
Customer 06610,0.00015932352460863765,no,24602
Customer 04244,0.00015931834551949627,no,24603
Customer 25104,0.0001593135815120903,no,24604
Customer 36625,0.00015931136311506276,no,24605
Customer 01794,0.00015930747615476213,no,24606
Customer 13803,0.0001593047221515538,no,24607
Customer 12634,0.00015930129701229864,no,24608
Customer 14212,0.00015929781186223456,no,24609
Customer 16901,0.00015929246790359096,no,24610
Customer 13660,0.0001592908012817912,no,24611
Customer 01959,0.00015928957598746526,no,24612
Customer 01856,0.00015928957598746526,no,24613
Customer 04866,0.0001592830833326221,no,24614
Customer 06060,0.00015927961039556451,no,24615
Customer 35977,0.00015927711705629398,no,24616
Customer 28067,0.00015927552704918393,no,24617
Customer 36733,0.00015927051123296946,no,24618
Customer 28891,0.00015926922059149185,no,24619
Customer 20601,0.00015926849428517784,no,24620
Customer 14953,0.00015926707509654264,no,24621
Customer 05590,0.0001592601910788998,no,24622
Customer 06950,0.00015925977455395602,no,24623
Customer 02196,0.00015925598970034232,no,24624
Customer 03755,0.000159253891248885,no,24625
Customer 06079,0.00015924765751627632,no,24626
Customer 07886,0.00015924465300984816,no,24627
Customer 06799,0.00015924085452466395,no,24628
Customer 02253,0.00015923161451232706,no,24629
Customer 11526,0.00015922568366846457,no,24630
Customer 22152,0.0001592253125259178,no,24631
Customer 22154,0.0001592253125259178,no,24632
Customer 34447,0.000159223440260079,no,24633
Customer 22435,0.00015922305716536142,no,24634
Customer 17193,0.0001592215285040201,no,24635
Customer 03332,0.00015922028616521455,no,24636
Customer 13863,0.00015921986262431618,no,24637
Customer 13866,0.00015921986262431618,no,24638
Customer 31077,0.0001592164808570935,no,24639
Customer 02538,0.00015920605681222523,no,24640
Customer 31926,0.00015920375082942195,no,24641
Customer 01806,0.0001592012459616588,no,24642
Customer 05505,0.00015919497311510424,no,24643
Customer 03788,0.0001591945833960918,no,24644
Customer 06560,0.0001591941821284879,no,24645
Customer 12996,0.0001591936208625623,no,24646
Customer 22719,0.0001591865882576109,no,24647
Customer 05973,0.00015918451205011649,no,24648
Customer 21740,0.00015917911400412929,no,24649
Customer 01419,0.00015917589736515035,no,24650
Customer 25008,0.00015917433978834556,no,24651
Customer 27653,0.0001591648783511426,no,24652
Customer 01952,0.0001591612797793217,no,24653
Customer 04313,0.0001591591668193198,no,24654
Customer 11312,0.00015915889632452955,no,24655
Customer 03807,0.0001591543078416111,no,24656
Customer 01696,0.00015914626734258048,no,24657
Customer 10029,0.00015914615989939135,no,24658
Customer 09692,0.00015913818365630923,no,24659
Customer 25974,0.00015913721131977795,no,24660
Customer 33542,0.0001591338711306082,no,24661
Customer 16896,0.00015912493932021188,no,24662
Customer 16894,0.00015912493932021188,no,24663
Customer 04292,0.00015912474705779154,no,24664
Customer 03386,0.00015912419342032063,no,24665
Customer 07209,0.00015912341429917927,no,24666
Customer 06064,0.00015912308219051725,no,24667
Customer 14406,0.00015911948926823594,no,24668
Customer 01727,0.00015911576850794344,no,24669
Customer 27220,0.00015910827157641344,no,24670
Customer 14418,0.00015910649694345132,no,24671
Customer 14464,0.00015910649694345132,no,24672
Customer 41170,0.00015910026438740747,no,24673
Customer 31968,0.00015909963013789139,no,24674
Customer 17981,0.00015909898700972657,no,24675
Customer 17329,0.00015909823140567518,no,24676
Customer 26779,0.0001590973411085646,no,24677
Customer 33992,0.0001590963530026236,no,24678
Customer 09644,0.00015908478478685625,no,24679
Customer 07731,0.0001590820582542584,no,24680
Customer 35070,0.00015908147283371203,no,24681
Customer 30212,0.00015907747350369923,no,24682
Customer 27189,0.00015907406594222953,no,24683
Customer 03367,0.0001590722482742182,no,24684
Customer 22853,0.00015907210047467056,no,24685
Customer 23566,0.00015907004779738582,no,24686
Customer 11908,0.0001590698970670111,no,24687
Customer 24238,0.00015905848018018604,no,24688
Customer 32041,0.00015905767126815477,no,24689
Customer 36118,0.00015905742657760353,no,24690
Customer 31030,0.00015904825831944178,no,24691
Customer 00894,0.00015904003688748896,no,24692
Customer 23651,0.00015903512465177214,no,24693
Customer 17606,0.00015902276907037204,no,24694
Customer 36862,0.0001590200992415374,no,24695
Customer 24506,0.0001590076939042845,no,24696
Customer 11573,0.00015900642916758117,no,24697
Customer 10117,0.0001590027440929736,no,24698
Customer 23224,0.00015899990390296685,no,24699
Customer 12579,0.00015899711642767433,no,24700
Customer 18738,0.00015899221736233654,no,24701
Customer 22708,0.00015898678978465801,no,24702
Customer 23178,0.00015898490668512786,no,24703
Customer 02444,0.00015898484368939207,no,24704
Customer 15038,0.000158982664022951,no,24705
Customer 04918,0.0001589809305592133,no,24706
Customer 19409,0.00015897580579620426,no,24707
Customer 34605,0.0001589735733376831,no,24708
Customer 08908,0.00015896969454324848,no,24709
Customer 19538,0.00015896795731463288,no,24710
Customer 34199,0.00015896690570717237,no,24711
Customer 04997,0.00015895955920781397,no,24712
Customer 06701,0.00015895131835832012,no,24713
Customer 16728,0.0001589510358680224,no,24714
Customer 13258,0.0001589493160158172,no,24715
Customer 02947,0.00015894799226964123,no,24716
Customer 06039,0.00015894618963698443,no,24717
Customer 28182,0.00015894344570763317,no,24718
Customer 12699,0.00015893994248375738,no,24719
Customer 03513,0.0001589367399087551,no,24720
Customer 06169,0.00015892827696148114,no,24721
Customer 13195,0.00015892536640529597,no,24722
Customer 13202,0.00015892536640529597,no,24723
Customer 02839,0.0001589242702195731,no,24724
Customer 20833,0.0001589219649887338,no,24725
Customer 15849,0.00015892169194825143,no,24726
Customer 15655,0.00015892169194825143,no,24727
Customer 07620,0.00015891631514464236,no,24728
Customer 21708,0.00015891006823189372,no,24729
Customer 06978,0.00015890883140224637,no,24730
Customer 38952,0.00015890667459148968,no,24731
Customer 07296,0.00015890535930927828,no,24732
Customer 33611,0.00015889566159671504,no,24733
Customer 01338,0.0001588953017319244,no,24734
Customer 35015,0.00015889286686354,no,24735
Customer 22157,0.00015889200541126112,no,24736
Customer 20953,0.00015889034297869527,no,24737
Customer 20896,0.00015889034297869527,no,24738
Customer 21391,0.0001588888993498389,no,24739
Customer 21390,0.0001588888993498389,no,24740
Customer 21395,0.0001588888993498389,no,24741
Customer 07915,0.0001588875205750943,no,24742
Customer 23074,0.00015888557456708287,no,24743
Customer 32157,0.00015888399430959705,no,24744
Customer 06279,0.00015888146876838732,no,24745
Customer 10795,0.000158879106184698,no,24746
Customer 01252,0.00015887755802723022,no,24747
Customer 01246,0.00015887755802723022,no,24748
Customer 10258,0.00015887687998929962,no,24749
Customer 24327,0.00015887504225078927,no,24750
Customer 21238,0.00015887231198884343,no,24751
Customer 05838,0.0001588689279460951,no,24752
Customer 16703,0.0001588612623395349,no,24753
Customer 27741,0.0001588608936170108,no,24754
Customer 27753,0.0001588608936170108,no,24755
Customer 27757,0.0001588608936170108,no,24756
Customer 23815,0.0001588540092625788,no,24757
Customer 24665,0.00015885331262925818,no,24758
Customer 16644,0.00015885092265378805,no,24759
Customer 12529,0.00015884569123350104,no,24760
Customer 29065,0.00015884545219896825,no,24761
Customer 03517,0.0001588452283628985,no,24762
Customer 03209,0.00015883761329393235,no,24763
Customer 01669,0.00015883456682403094,no,24764
Customer 18671,0.0001588336469936379,no,24765
Customer 04916,0.00015883025679892197,no,24766
Customer 01476,0.0001588290613014662,no,24767
Customer 01455,0.00015882872787122875,no,24768
Customer 27149,0.00015882715328001927,no,24769
Customer 26432,0.00015882141260697952,no,24770
Customer 10054,0.00015881674878849298,no,24771
Customer 21746,0.00015881164681901908,no,24772
Customer 30919,0.00015880576990451805,no,24773
Customer 23987,0.00015880387902021567,no,24774
Customer 01564,0.00015879940509072498,no,24775
Customer 08312,0.0001587973809208744,no,24776
Customer 11157,0.0001587885595911636,no,24777
Customer 26437,0.00015878449877488603,no,24778
Customer 02927,0.0001587800150741725,no,24779
Customer 26196,0.0001587782619743025,no,24780
Customer 23945,0.0001587767769692289,no,24781
Customer 01464,0.00015877194777907664,no,24782
Customer 23132,0.00015876922317770024,no,24783
Customer 03236,0.00015876330877670928,no,24784
Customer 01439,0.00015875883064534474,no,24785
Customer 16386,0.0001587470326784352,no,24786
Customer 14416,0.00015873897097357708,no,24787
Customer 04920,0.00015873861926208224,no,24788
Customer 11929,0.00015873845596876926,no,24789
Customer 22563,0.00015873812397581132,no,24790
Customer 17260,0.0001587237069477739,no,24791
Customer 12551,0.00015871080398787977,no,24792
Customer 00745,0.00015870806652441879,no,24793
Customer 02944,0.00015870127526625767,no,24794
Customer 22505,0.00015869608300884166,no,24795
Customer 22506,0.00015869608300884166,no,24796
Customer 22450,0.00015869608300884166,no,24797
Customer 22452,0.00015869608300884166,no,24798
Customer 22451,0.00015869608300884166,no,24799
Customer 04562,0.00015869577293521216,no,24800
Customer 37794,0.00015869552264415168,no,24801
Customer 28180,0.0001586943630863284,no,24802
Customer 05023,0.0001586860269079618,no,24803
Customer 06905,0.0001586780664204919,no,24804
Customer 01210,0.00015867467758689873,no,24805
Customer 03602,0.00015867410296969023,no,24806
Customer 04752,0.0001586717209153796,no,24807
Customer 32120,0.00015867108521632874,no,24808
Customer 20474,0.000158665408482887,no,24809
Customer 26039,0.00015866205860509387,no,24810
Customer 30227,0.00015865924356591978,no,24811
Customer 02260,0.0001586543015736239,no,24812
Customer 22380,0.00015865398189157732,no,24813
Customer 22397,0.0001586509453069042,no,24814
Customer 03409,0.00015864490173008678,no,24815
Customer 25411,0.00015863995075716706,no,24816
Customer 03042,0.00015863850049929642,no,24817
Customer 08796,0.00015863692243004977,no,24818
Customer 33690,0.0001586351763632902,no,24819
Customer 15890,0.00015863506265167068,no,24820
Customer 35413,0.00015862592745250888,no,24821
Customer 22190,0.0001586164329746019,no,24822
Customer 08968,0.00015860952720030344,no,24823
Customer 21982,0.00015860405651160818,no,24824
Customer 21981,0.00015860405651160818,no,24825
Customer 21983,0.00015860405651160818,no,24826
Customer 03353,0.00015860403676872642,no,24827
Customer 09133,0.00015860324662834107,no,24828
Customer 00245,0.00015860078242804234,no,24829
Customer 37534,0.00015860076362611065,no,24830
Customer 20935,0.00015859981252754432,no,24831
Customer 02731,0.00015859907647100188,no,24832
Customer 05068,0.0001585989520785887,no,24833
Customer 21796,0.0001585909520554668,no,24834
Customer 39769,0.00015859026875664388,no,24835
Customer 18169,0.00015858808287321852,no,24836
Customer 07681,0.00015858668917532372,no,24837
Customer 18773,0.00015858186754447723,no,24838
Customer 25965,0.0001585788934457481,no,24839
Customer 19471,0.00015857814501877968,no,24840
Customer 17887,0.00015857214587806416,no,24841
Customer 17683,0.00015857202441301195,no,24842
Customer 37188,0.00015856688391818234,no,24843
Customer 30653,0.00015856468431841054,no,24844
Customer 04740,0.0001585598878814712,no,24845
Customer 04700,0.0001585592716788603,no,24846
Customer 20926,0.00015855773694621,no,24847
Customer 20877,0.00015855773694621,no,24848
Customer 04604,0.00015855766900280935,no,24849
Customer 02841,0.00015855761272702163,no,24850
Customer 21631,0.0001585562963388304,no,24851
Customer 21472,0.0001585562963388304,no,24852
Customer 07006,0.0001585548531233621,no,24853
Customer 24974,0.00015855236693654946,no,24854
Customer 14023,0.00015854863404031187,no,24855
Customer 14033,0.00015854863404031187,no,24856
Customer 17322,0.0001585468811769023,no,24857
Customer 07322,0.00015854658353293028,no,24858
Customer 01401,0.00015854497875331038,no,24859
Customer 18704,0.00015854360875303697,no,24860
Customer 06046,0.0001585385619521326,no,24861
Customer 27492,0.00015853673835269629,no,24862
Customer 23632,0.00015853358754205294,no,24863
Customer 01280,0.0001585330933136181,no,24864
Customer 22410,0.00015852386106871577,no,24865
Customer 31059,0.00015851524333752135,no,24866
Customer 02737,0.00015850921364777112,no,24867
Customer 33665,0.00015850756521962802,no,24868
Customer 26887,0.00015850123002183035,no,24869
Customer 27386,0.00015849467950191065,no,24870
Customer 35795,0.0001584572252266552,no,24871
Customer 35681,0.0001584572252266552,no,24872
Customer 12627,0.0001584535983353921,no,24873
Customer 08825,0.00015844819617743107,no,24874
Customer 16734,0.0001584462971834761,no,24875
Customer 32295,0.00015844085454710287,no,24876
Customer 32952,0.0001584403058308383,no,24877
Customer 32462,0.00015843985024565358,no,24878
Customer 14321,0.00015843296753561992,no,24879
Customer 07295,0.000158430321562777,no,24880
Customer 06317,0.00015842868497769466,no,24881
Customer 18063,0.0001584267046931981,no,24882
Customer 31421,0.00015842091344649218,no,24883
Customer 33435,0.00015842008284410223,no,24884
Customer 20536,0.000158417245255917,no,24885
Customer 32430,0.00015841720870402514,no,24886
Customer 08937,0.00015840776871238577,no,24887
Customer 01538,0.00015840174587392397,no,24888
Customer 09935,0.00015840075774862023,no,24889
Customer 05449,0.00015839578043116173,no,24890
Customer 24240,0.00015839492759305701,no,24891
Customer 18800,0.0001583906149369011,no,24892
Customer 17140,0.00015839030214041965,no,24893
Customer 11438,0.00015839018082490844,no,24894
Customer 19965,0.00015838960675015619,no,24895
Customer 17821,0.00015838410312321322,no,24896
Customer 32239,0.0001583828766579387,no,24897
Customer 08192,0.00015838190758713598,no,24898
Customer 02396,0.0001583797881821601,no,24899
Customer 30299,0.00015837014926560247,no,24900
Customer 30300,0.00015837014926560247,no,24901
Customer 34322,0.00015836565628764025,no,24902
Customer 07007,0.0001583612464154624,no,24903
Customer 31198,0.00015836069610434856,no,24904
Customer 04675,0.00015835578404556791,no,24905
Customer 05604,0.00015832834700419307,no,24906
Customer 24385,0.00015832684072711952,no,24907
Customer 27167,0.00015832241005812907,no,24908
Customer 22527,0.0001583218705567148,no,24909
Customer 06299,0.00015832053309795317,no,24910
Customer 33514,0.00015832052808720744,no,24911
Customer 23504,0.00015831305483300282,no,24912
Customer 26396,0.00015830740705153132,no,24913
Customer 32987,0.00015830619684908116,no,24914
Customer 11518,0.00015830380860240903,no,24915
Customer 22845,0.0001583017378776718,no,24916
Customer 14401,0.00015829952760144136,no,24917
Customer 32984,0.00015829937802933528,no,24918
Customer 17479,0.00015829437410336917,no,24919
Customer 06963,0.00015828992785915189,no,24920
Customer 15084,0.0001582897098006699,no,24921
Customer 23702,0.00015828605632240152,no,24922
Customer 03257,0.00015828594682889034,no,24923
Customer 34007,0.00015828542036762993,no,24924
Customer 21989,0.00015827204966930046,no,24925
Customer 23443,0.0001582589726404553,no,24926
Customer 10693,0.00015825828120224418,no,24927
Customer 10138,0.0001582553635044765,no,24928
Customer 02318,0.0001582519582486715,no,24929
Customer 05038,0.00015825115167966854,no,24930
Customer 25544,0.00015825074500755868,no,24931
Customer 02755,0.00015824991578044102,no,24932
Customer 31061,0.00015824883617019162,no,24933
Customer 21368,0.00015824811168284252,no,24934
Customer 17164,0.00015824751478142596,no,24935
Customer 32805,0.0001582424549462095,no,24936
Customer 16295,0.0001582400846130801,no,24937
Customer 23692,0.0001582291380288879,no,24938
Customer 02400,0.0001582282720789721,no,24939
Customer 24972,0.00015822745251546828,no,24940
